Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:48:50, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4200     255.0      21.0     111.3   -0.2604       2.0      22.5
      4200     255.0      27.8     105.9   -0.1302       8.0      24.0
      4200     255.0      24.8      87.7    0.1302       3.0      27.0
      4200     255.0      13.3      82.4    0.2604      13.0      28.5
      4200     255.0       8.3     273.6    0.3906      32.0      25.5
      4200     255.0       5.0      13.0    0.5208      33.0      34.5
      4200     255.0       9.2      13.9    0.6510      21.0      37.5
      4200     255.0      12.1       4.4    0.7813      11.0      33.0
      4200     255.0      13.3     -16.6    0.9115      10.0      27.0
      4200     255.0      14.7      -9.8    1.0417       9.0      27.0
      4200     255.0      13.0     -12.3    1.1719       7.0      28.5
      4200     255.0      11.9     -18.5    1.3021      11.0      25.5
      4200     255.0      12.9     -16.4    1.4323       6.0      22.5
      4200     255.0      13.0     -12.3    1.5625       6.0      21.0
      4200     255.0      14.4     -17.1    1.6927       3.0      15.0
      4200     255.0      15.7     -19.6    1.8229       2.0      15.0
      4200     255.0      16.9     -16.7    1.9531       1.0      13.5
      4200     257.0      12.5     163.8   -1.0417      25.0      12.0
      4200     257.0      17.6     126.4   -0.9115      11.0      15.0
      4200     257.0      18.2     116.6   -0.7812       1.0      19.5
      4200     257.0      14.9     116.6   -0.6510       9.0      19.5
      4200     257.0      15.3     147.9   -0.5208      17.0      19.5
      4200     257.0      19.7     129.7   -0.3906       2.0      19.5
      4200     257.0      16.9     151.9   -0.2604      33.0      13.5
      4200     257.0       8.8     212.3    0.2604      29.0      18.0
      4200     257.0       2.1     194.9    0.3906       2.0      18.0
      4200     257.0       1.2     310.4    0.5208      29.0      19.5
      4200     257.0      13.7      34.2    0.6510      19.0      21.0
      4200     257.0      23.3      19.4    0.7813      37.0      18.0
      4200     257.0      25.4       3.8    0.9115      44.0      13.5
      4200     260.0      20.9      99.1   -0.7812       2.0      15.0
      4200     260.0      13.7     133.9   -0.6510      14.0      18.0
      4200     260.0      16.5     120.3   -0.5208      11.0      24.0
      4200     260.0      15.1     128.2   -0.3906      12.0      25.5
      4200     260.0      13.5     138.6   -0.2604      16.0      21.0
      4200     260.0      19.1     111.2    0.6510     108.0      12.0
      4200     260.0      25.8      44.4    0.7813      21.0      15.0
      4250     250.0       7.5     199.0   -0.9115      15.0      12.0
      4250     250.0       2.6     242.9   -0.6510       9.0      15.0
      4250     250.0       2.9     273.6   -0.5208       7.0      24.0
      4250     250.0       1.7     206.4   -0.3906       9.0      25.5
      4250     250.0      19.6     147.6   -0.2604       8.0      18.0
      4250     250.0      27.2     304.7   -0.1302      22.0      16.5
      4250     250.0      18.7     197.5    0.1302      21.0      16.5
      4250     250.0       8.2     209.4    0.2604      14.0      24.0
      4250     250.0       1.2     310.4    0.3906      16.0      16.5
      4250     250.0       8.4     221.0    0.6510      13.0      18.0
      4250     250.0       6.4     235.4    0.7813       8.0      19.5
      4250     250.0       4.6     230.7    0.9115       7.0      15.0
      4250     252.0      10.9     271.0   -0.6510       9.0      21.0
      4250     252.0       7.4     283.9   -0.5208      10.0      28.5
      4250     252.0       4.6     230.7   -0.3906      11.0      31.5
      4250     252.0      14.8     163.5   -0.2604      20.0      25.5
      4250     252.0       6.2     145.0   -0.1302      14.0      30.0
      4250     252.0       2.5     260.0    0.1302      19.0      27.0
      4250     252.0       4.3      41.5    0.2604      14.0      33.0
      4250     252.0       1.2     310.4    0.3906      22.0      28.5
      4250     252.0       8.5     210.9    0.5208      27.0      27.0
      4250     252.0       5.6      28.6    0.6510       6.0      31.5
      4250     252.0       0.8     233.0    0.7813       4.0      27.0
      4250     252.0      11.5     217.1    0.9115       7.0      18.0
      4250     252.0       5.9     210.9    1.0417      12.0      18.0
      4250     252.0       3.2     180.6    1.1719      11.0      18.0
      4250     252.0       3.7     220.4    1.3021       8.0      16.5
      4250     255.0      19.1     150.2   -0.6510       2.0      18.0
      4250     255.0      11.3     244.2   -0.5208      28.0      19.5
      4250     255.0       5.7     151.5   -0.3906      19.0      33.0
      4250     255.0       9.2     158.2   -0.2604      14.0      28.5
      4250     255.0       3.9     104.4   -0.1302      18.0      30.0
      4250     255.0       5.6      26.0    0.1302      19.0      28.5
      4250     255.0       3.4     127.7    0.2604      25.0      34.5
      4250     255.0      17.2      92.7    0.3906       7.0      30.0
      4250     255.0      10.9      64.1    0.5208      14.0      36.0
      4250     255.0       9.0      41.5    0.6510      20.0      36.0
      4250     255.0       7.5     -11.7    0.7813      24.0      27.0
      4250     255.0      27.3     290.9    0.9115      41.0      16.5
      4250     255.0      17.0     314.4    1.0417       7.0      15.0
      4250     255.0      12.0     329.0    1.1719       9.0      27.0
      4250     255.0      10.4     -22.0    1.3021      10.0      24.0
      4250     255.0      10.4     330.9    1.4323       9.0      18.0
      4250     255.0      11.7     334.3    1.5625       4.0      18.0
      4250     255.0      10.6     332.0    1.6927       8.0      16.5
      4250     255.0       8.5     333.3    1.8229      12.0      15.0
      4250     255.0       8.6     -14.3    1.9531      18.0      12.0
      4250     257.0      15.6     139.7   -0.9115      12.0      16.5
      4250     257.0      14.3     138.8   -0.7812      10.0      21.0
      4250     257.0      11.6     132.5   -0.6510      12.0      24.0
      4250     257.0       8.8     146.2   -0.5208      22.0      22.5
      4250     257.0      12.6     118.6   -0.3906      17.0      30.0
      4250     257.0      11.3     124.1   -0.2604      15.0      28.5
      4250     257.0       9.7     107.4   -0.1302      15.0      25.5
      4250     257.0      11.8      86.3    0.1302      15.0      19.5
      4250     257.0       7.0      62.5    0.2604      15.0      25.5
      4250     257.0      13.9      73.9    0.3906       5.0      25.5
      4250     257.0       8.5      35.4    0.5208      10.0      25.5
      4250     257.0      16.0     -21.7    0.6510      18.0      27.0
      4250     257.0      17.7     -16.9    0.7813      18.0      24.0
      4250     257.0       7.6     335.6    0.9115      29.0      18.0
      4250     257.0       9.8      -4.2    1.0417      20.0      19.5
      4250     260.0      15.2     111.5   -0.7812       0.0      15.0
      4250     260.0      16.7     119.8   -0.6510      19.0      18.0
      4250     260.0      19.3     124.7   -0.5208      12.0      22.5
      4250     260.0      21.4     116.3   -0.3906      12.0      21.0
      4250     260.0      26.0     103.4   -0.2604       4.0      12.0
      4250     260.0      14.9      39.5    0.3906       8.0      13.5
      4250     260.0      18.3      57.0    0.5208      14.0      16.5
      4000     245.0       8.2     199.3   -0.2604       9.0      16.5
      4000     245.0       7.7     146.0   -0.1302      13.0      21.0
      4000     245.0       9.1     117.8    0.1302      17.0      18.0
      4000     245.0       2.7     199.3    0.2604      16.0      21.0
      4000     245.0       2.8     210.1    0.3906      14.0      25.5
      4000     245.0       3.1     214.3    0.5208      15.0      22.5
      4000     247.0       3.7     273.6   -0.5208      10.0      18.0
      4000     247.0       8.3     124.7   -0.3906      15.0      25.5
      4000     247.0      10.9     107.2   -0.2604      20.0      30.0
      4000     247.0       4.8     197.4   -0.1302      12.0      36.0
      4000     247.0       5.5     202.0    0.1302      12.0      39.0
      4000     247.0       9.0       5.1    0.2604      11.0      36.0
      4000     247.0       8.8       3.0    0.3906       7.0      39.0
      4000     247.0      22.7     334.1    0.5208       7.0      24.0
      4000     250.0      20.5     136.6   -0.7812      13.0      15.0
      4000     250.0      24.2     128.4   -0.6510      22.0      21.0
      4000     250.0      39.0     125.6   -0.5208      46.0      22.5
      4000     250.0      33.6     305.5   -0.3906      22.0      21.0
      4000     250.0      36.1     108.3   -0.2604      38.0      18.0
      4000     250.0      10.3     279.6   -0.1302      17.0      27.0
      4000     250.0       3.6     223.0    0.1302      13.0      36.0
      4000     250.0       3.3      50.6    0.2604      13.0      36.0
      4000     250.0       8.3      39.3    0.3906       9.0      34.5
      4000     250.0      39.6     320.3    0.5208       6.0      21.0
      4000     250.0       8.5     334.5    0.7813      15.0      27.0
      4000     250.0      11.7     325.2    0.9115      15.0      16.5
      4000     252.0      21.2     137.8   -0.9115      16.0      15.0
      4000     252.0      16.5     135.1   -0.7812      12.0      25.5
      4000     252.0      16.4     126.9   -0.6510      17.0      28.5
      4000     252.0      10.9     118.2   -0.5208      23.0      22.5
      4000     252.0      37.6     306.7    0.1302      71.0      16.5
      4000     252.0      23.0      91.3    0.2604      22.0      18.0
      4000     252.0      10.0     -12.3    0.3906       8.0      27.0
      4000     252.0      10.7     -23.0    0.5208      11.0      28.5
      4000     252.0      14.4     332.6    0.6510      14.0      19.5
      4000     255.0      16.7     146.7   -1.0417      19.0      13.5
      4000     255.0      16.4     157.0   -0.9115      18.0      15.0
      4000     255.0      16.8     129.9   -0.7812      14.0      30.0
      4000     255.0      17.2     126.3   -0.6510      15.0      34.5
      4000     255.0      18.4     123.6   -0.5208      16.0      27.0
      4000     255.0       9.1     104.6    0.1302      11.0      16.5
      4000     255.0      18.0      -2.3    0.2604      28.0      18.0
      4050     245.0       5.9     222.9   -0.1302      10.0      19.5
      4050     245.0       6.4     213.8    0.1302      12.0      21.0
      4050     247.0       3.2     223.4   -0.5208       6.0      15.0
      4050     247.0       7.4     182.3   -0.3906      11.0      30.0
      4050     247.0      10.0     173.1   -0.2604      14.0      31.5
      4050     247.0       6.2     165.6   -0.1302      13.0      37.5
      4050     247.0       6.3     141.8    0.1302      15.0      36.0
      4050     247.0       4.1     102.8    0.2604      14.0      34.5
      4050     247.0       4.6     334.7    0.3906      12.0      34.5
      4050     247.0       6.6     304.7    0.5208       8.0      31.5
      4050     247.0       0.9     120.1    0.6510      17.0      22.5
      4050     250.0      10.2     144.5   -0.5208      15.0      28.5
      4050     250.0      10.5     134.1   -0.3906      14.0      36.0
      4050     250.0      12.0     130.4   -0.2604      14.0      37.5
      4050     250.0       8.7     144.7   -0.1302      13.0      39.0
      4050     250.0       5.5     153.2    0.1302      16.0      37.5
      4050     250.0       3.5      58.0    0.2604      13.0      43.5
      4050     250.0       5.9       5.2    0.3906      11.0      42.0
      4050     250.0       8.2      47.4    0.6510      15.0      34.5
      4050     250.0       8.7      -5.7    0.7813      15.0      28.5
      4050     250.0      12.4     328.4    0.9115      18.0      16.5
      4050     252.0      14.1     129.4   -0.5208      13.0      25.5
      4050     252.0       8.7     139.7   -0.3906      12.0      28.5
      4050     252.0       4.0     263.0   -0.2604      18.0      24.0
      4050     252.0      19.6     301.3    0.3906      24.0      22.5
      4050     252.0       7.8     -20.3    0.5208      18.0      31.5
      4050     252.0       6.9     -16.8    0.6510      15.0      31.5
      4050     252.0       8.7     324.7    0.7813      15.0      27.0
      4050     252.0      11.0     324.4    0.9115      16.0      16.5
      4050     255.0      24.1     116.8   -0.9115       5.0      13.5
      4050     255.0      11.8     115.8   -0.7812      18.0      16.5
      4050     255.0      18.7     118.5   -0.6510      17.0      28.5
      4050     255.0      20.8     114.9   -0.5208       9.0      27.0
      4050     255.0      29.9      60.3   -0.3906      33.0      15.0
      4050     255.0      15.1     169.8   -0.2604       9.0      21.0
      4050     255.0      19.5     224.4   -0.1302      30.0      22.5
      4050     255.0      25.7     240.2    0.1302      61.0      22.5
      4100     245.0       7.8     220.4   -0.1302      11.0      16.5
      4100     245.0       5.5     207.4    0.1302      12.0      16.5
      4100     247.0      13.3     187.1   -0.3906      28.0      18.0
      4100     247.0      10.4     205.6   -0.2604      15.0      30.0
      4100     247.0       7.7     211.8   -0.1302      13.0      33.0
      4100     247.0       4.7     208.3    0.1302      11.0      31.5
      4100     247.0       2.1     209.1    0.2604      12.0      30.0
      4100     247.0      10.7     121.1    0.3906      14.0      21.0
      4100     247.0       2.3     112.0    0.5208      12.0      27.0
      4100     247.0       2.2     247.0    0.6510      11.0      19.5
      4100     250.0       8.8     126.7   -0.5208       0.0      19.5
      4100     250.0      11.5     112.0   -0.3906       4.0      30.0
      4100     250.0      23.0     152.3   -0.2604      16.0      27.0
      4100     250.0       4.6     173.3   -0.1302      10.0      34.5
      4100     250.0       6.4     127.5    0.1302      13.0      37.5
      4100     250.0       0.3      22.0    0.2604      13.0      43.5
      4100     250.0       2.8      13.9    0.3906      13.0      42.0
      4100     250.0       9.0      56.4    0.6510      16.0      28.5
      4100     250.0       7.4      15.9    0.7813      13.0      25.5
      4100     250.0       6.8     -12.0    0.9115      11.0      15.0
      4100     252.0      34.0     134.0   -0.6510      34.0      16.5
      4100     252.0      15.7     111.5   -0.5208       2.0      24.0
      4100     252.0      11.4     111.3   -0.3906      10.0      33.0
      4100     252.0      11.1     117.4   -0.2604      11.0      31.5
      4100     252.0       7.3      17.9   -0.1302      24.0      25.5
      4100     252.0      15.0     254.1    0.1302      39.0      25.5
      4100     252.0      20.1      69.1    0.2604       1.0      31.5
      4100     252.0       6.5      22.0    0.3906      13.0      33.0
      4100     252.0      10.5      12.7    0.5208      13.0      33.0
      4100     252.0       8.3       6.4    0.6510      16.0      34.5
      4100     252.0       8.7     334.6    0.7813      14.0      31.5
      4100     252.0      10.6     321.8    0.9115      13.0      25.5
      4100     255.0      20.5     114.2   -0.9115      15.0      16.5
      4100     255.0      19.1     118.8   -0.7812      16.0      24.0
      4100     255.0      18.5     128.6   -0.6510      16.0      27.0
      4100     255.0      11.5     155.2   -0.5208      22.0      22.5
      4100     255.0      15.5     213.3   -0.3906      17.0      21.0
      4100     255.0       7.3     232.3   -0.2604      12.0      15.0
      4100     255.0      15.9     296.8   -0.1302      29.0      24.0
      4100     255.0      34.8     271.3    0.1302      47.0      24.0
      4100     255.0      18.8     324.9    0.2604      97.0      16.5
      4100     255.0      10.2      44.6    0.6510      70.0      18.0
      4100     255.0      10.9      38.7    0.7813      34.0      12.0
      4100     257.0      16.7     137.4   -0.9115      18.0      19.5
      4100     257.0      18.6     116.9   -0.7812      17.0      21.0
      4100     257.0      17.6     118.1   -0.6510      15.0      33.0
      4100     257.0      18.0     119.2   -0.5208      19.0      28.5
      4150     240.0       3.7      49.5    0.2604      14.0      15.0
      4150     240.0       3.5      39.1    0.3906      11.0      18.0
      4150     240.0       4.9      40.4    0.5208      11.0      15.0
      4150     245.0       6.6       7.1    0.2604      11.0      15.0
      4150     245.0       3.0       2.0    0.3906      12.0      19.5
      4150     245.0       3.1      -2.4    0.5208      15.0      18.0
      4150     245.0       4.0     315.2    0.6510      16.0      12.0
      4150     247.0      11.1     182.7   -0.3906      10.0      19.5
      4150     247.0      11.3     196.7   -0.2604      17.0      22.5
      4150     247.0       6.5     165.1   -0.1302       7.0      21.0
      4150     247.0       4.8     189.5    0.1302       8.0      27.0
      4150     247.0       3.1     197.2    0.2604      10.0      24.0
      4150     247.0       4.5     137.8    0.3906       9.0      21.0
      4150     247.0       7.7     141.6    0.5208      13.0      15.0
      4150     250.0      13.5     226.8   -0.6510      21.0      12.0
      4150     250.0      28.5     254.8   -0.3906      23.0      22.5
      4150     250.0      10.1     229.9   -0.2604      15.0      30.0
      4150     250.0       5.8     183.6   -0.1302      10.0      31.5
      4150     250.0      14.7      97.5    0.1302       2.0      30.0
      4150     250.0       2.6      54.9    0.2604       9.0      40.5
      4150     250.0       3.8       6.1    0.3906      10.0      42.0
      4150     250.0       4.8      23.6    0.5208      11.0      37.5
      4150     250.0       3.8     186.1    0.6510      10.0      24.0
      4150     252.0      10.7     284.3   -0.6510       8.0      13.5
      4150     252.0      34.0     132.2   -0.5208      54.0      18.0
      4150     252.0      17.8     116.3   -0.3906      14.0      30.0
      4150     252.0       3.0     167.6   -0.1302      15.0      36.0
      4150     252.0       9.8     245.9    0.1302      26.0      33.0
      4150     252.0       6.0     324.7    0.2604       8.0      39.0
      4150     252.0       6.5     333.7    0.3906      11.0      42.0
      4150     252.0       5.5      16.6    0.5208      13.0      37.5
      4150     252.0       9.6      57.0    0.6510      12.0      24.0
      4150     252.0      14.9     -10.0    0.7813      11.0      22.5
      4150     252.0      12.5     -11.8    0.9115      14.0      16.5
      4150     255.0      35.4     119.0   -0.5208      26.0      15.0
      4150     255.0      11.3     146.6   -0.3906      23.0      22.5
      4150     255.0      12.8     271.0   -0.2604      22.0      24.0
      4150     255.0      16.1     249.0   -0.1302      33.0      27.0
      4150     255.0       9.8     263.4    0.1302      26.0      25.5
      4150     255.0      24.5      75.0    0.2604      10.0      18.0
      4150     255.0      17.7       9.0    0.3906      37.0      25.5
      4150     255.0      17.3       3.3    0.5208      21.0      28.5
      4150     255.0      12.3      -8.1    0.6510       3.0      24.0
      4150     255.0      10.0     317.6    0.7813      11.0      21.0
      4150     255.0       9.0     282.0    0.9115       9.0      15.0
      4150     257.0      12.5     130.4   -0.7812      11.0      21.0
      4150     257.0       8.7     178.1   -0.6510      19.0      18.0
      4150     257.0      14.9     126.3   -0.5208       4.0      16.5
      4150     257.0      14.3     181.6   -0.3906       8.0      18.0
      4150     257.0      29.0     205.0   -0.2604       2.0      18.0
      4150     257.0      36.3     211.5   -0.1302      76.0      15.0
      4200     247.0       8.9     161.8   -0.1302       5.0      19.5
      4200     247.0       9.7     191.9    0.1302      15.0      25.5
      4200     247.0       8.0     190.7    0.2604      13.0      21.0
      4200     247.0       1.1      76.5    0.3906      12.0      16.5
      4200     247.0       2.6      91.8    0.5208       8.0      12.0
      4200     250.0       3.5     199.9   -0.2604       7.0      30.0
      4200     250.0       6.6     145.7   -0.1302      10.0      31.5
      4200     250.0       4.3     162.0    0.1302      10.0      34.5
      4200     250.0       5.5     106.6    0.2604      11.0      34.5
      4200     250.0       4.3      76.9    0.3906      12.0      36.0
      4200     250.0       4.8      20.5    0.5208      11.0      31.5
      4200     250.0       2.0      -1.2    0.6510       9.0      22.5
      4200     250.0      13.7     215.9    0.7813       3.0      15.0
      4200     252.0      34.1     141.4   -0.5208      47.0      19.5
      4200     252.0       9.1     144.1   -0.3906       9.0      33.0
      4200     252.0       7.4     154.1   -0.2604       9.0      36.0
      4200     252.0       7.8     162.4   -0.1302      10.0      39.0
      4200     252.0       6.5     191.6    0.1302      11.0      39.0
      4200     252.0       7.4      67.0    0.2604      13.0      39.0
      4200     252.0       5.2      32.2    0.3906      10.0      46.5
      4200     252.0       8.2       8.2    0.5208      10.0      42.0
      4200     252.0      10.1      27.2    0.6510      20.0      30.0
      4200     252.0      30.7      31.2    0.7813      25.0      13.5
      4200     255.0      14.5     116.2   -0.5208      18.0      28.5
      4200     255.0      10.7     131.3   -0.3906      17.0      36.0
      4200     255.0       9.9     132.8   -0.2604      12.0      33.0
      4200     255.0      12.7      92.1   -0.1302       5.0      27.0
      4200     255.0      10.6      64.0    0.1302      21.0      27.0
      4200     255.0       7.3      56.8    0.2604      19.0      39.0
      4200     255.0       5.6      55.7    0.3906      15.0      39.0
      4200     255.0      11.4       7.3    0.5208      15.0      31.5
      4200     255.0      12.2      26.3    0.6510      11.0      33.0
      4200     255.0      11.8      13.7    0.7813       5.0      25.5
      4200     255.0      11.6     -11.0    0.9115       1.0      16.5
      4200     257.0      21.5     141.8   -1.0417       8.0      15.0
      4200     257.0      21.2     147.8   -0.9115      13.0      18.0
      4200     257.0      18.0     118.3   -0.6510      14.0      21.0
      4200     257.0      13.9     121.8   -0.5208      15.0      25.5
      4200     257.0       8.6     148.4   -0.3906      17.0      27.0
      4200     257.0       7.3     171.8   -0.2604      14.0      24.0
      4200     257.0      18.2     183.3    0.1302      67.0      18.0
      4200     257.0      18.6      76.3    0.2604      84.0      18.0
      4200     257.0      28.0      64.3    0.3906      57.0      18.0
      4200     257.0      15.3     332.8    0.5208      10.0      13.5
      4200     257.0      16.3      28.0    0.6510       6.0      19.5
      4200     260.0      12.2     104.6   -0.6510      23.0      15.0
      4200     260.0      15.1     125.1   -0.5208      22.0      15.0
      4250     247.0      27.2     263.8   -0.1302      14.0      16.5
      4250     247.0      16.4     254.2    0.1302      17.0      19.5
      4250     247.0       7.3     263.2    0.2604      16.0      13.5
      4250     250.0      36.7     277.0   -0.5208       2.0      15.0
      4250     250.0      12.7     183.9   -0.3906      13.0      22.5
      4250     250.0       6.6     192.9   -0.2604       7.0      25.5
      4250     250.0      10.9     248.0   -0.1302      14.0      25.5
      4250     250.0      10.1     229.9    0.1302      14.0      28.5
      4250     250.0      10.7     247.0    0.2604      11.0      24.0
      4250     250.0      12.2      -7.0    0.3906       3.0      25.5
      4250     250.0       8.4      -3.8    0.5208       6.0      25.5
      4250     252.0      28.5     272.5   -0.5208      29.0      22.5
      4250     252.0      11.2     192.5   -0.3906       9.0      30.0
      4250     252.0      11.3     177.2   -0.2604       3.0      30.0
      4250     252.0       5.8     140.3   -0.1302      13.0      37.5
      4250     252.0       5.0     139.9    0.1302      10.0      45.0
      4250     252.0       4.8     150.4    0.2604       9.0      39.0
      4250     252.0       6.4       2.8    0.3906      12.0      42.0
      4250     252.0       7.1       4.9    0.5208      11.0      42.0
      4250     252.0      14.5       8.9    0.6510      11.0      30.0
      4250     252.0      15.2      42.3    0.7813       5.0      15.0
      4250     255.0       1.3     255.1   -0.5208      22.0      22.5
      4250     255.0       6.6     158.6   -0.3906      17.0      33.0
      4250     255.0       8.5     184.1   -0.2604       8.0      30.0
      4250     255.0       5.9     115.8   -0.1302      11.0      39.0
      4250     255.0       5.3     110.6    0.1302       9.0      46.5
      4250     255.0       6.1      92.0    0.2604       5.0      43.5
      4250     255.0       5.6     288.0    0.3906      18.0      37.5
      4250     255.0       7.9      -2.4    0.5208      13.0      42.0
      4250     255.0       9.2      15.5    0.6510      11.0      37.5
      4250     255.0       9.2      -3.1    0.7813      15.0      27.0
      4250     255.0      11.5     326.8    0.9115      13.0      18.0
      4250     257.0      12.8     142.8   -0.5208       4.0      21.0
      4250     257.0       5.9     171.5   -0.3906      17.0      19.5
      4250     257.0       8.0     112.9   -0.2604      13.0      18.0
      4250     257.0      11.4      48.0    0.1302       0.0      27.0
      4250     257.0       8.7      53.6    0.2604      11.0      30.0
      4250     257.0       5.6      15.4    0.3906      28.0      24.0
      4250     257.0      10.5       5.4    0.5208      18.0      27.0
      4250     257.0       9.8       4.1    0.6510      14.0      27.0
      4250     257.0      14.8     285.9    0.7813      27.0      21.0
      4250     257.0      20.2     255.6    0.9115      28.0      16.5
      4250     260.0      22.4     136.7   -1.0417      14.0      19.5
      4250     260.0      21.7     141.9   -0.9115      15.0      15.0
      4250     260.0      19.9     122.4   -0.7812      13.0      21.0
      4250     260.0      17.1     129.6   -0.6510      11.0      24.0
      4250     260.0      13.0     146.3   -0.3906       9.0      21.0
      4250     260.0      12.8     171.2   -0.2604      10.0      19.5
      4250     260.0      11.5     180.7   -0.1302       1.0      15.0
      4250     260.0      14.5      19.9    0.5208      32.0      16.5
      4250     260.0      11.1      35.7    0.6510      11.0      19.5
      4250     260.0       8.6      74.4    0.7813       6.0      12.0
      4000     237.0       0.7     123.3   -0.2604      20.0      12.0
      4000     237.0       4.9      86.8    0.1302      13.0      15.0
      4000     237.0       5.9      52.5    0.3906       9.0      18.0
      4000     237.0      12.5      44.3    0.5208       6.0      12.0
      4000     240.0       8.0      60.4   -0.1302       7.0      12.0
      4000     240.0       5.9      61.7    0.1302      14.0      15.0
      4000     240.0       7.6      74.0    0.2604      22.0      13.5
      4000     242.0      13.1      29.5    0.2604       8.0      13.5
      4000     242.0       5.4      36.0    0.3906      14.0      19.5
      4000     242.0       6.5      41.9    0.5208      13.0      18.0
      4000     242.0       6.9      62.4    0.6510      15.0      15.0
      4000     242.0       5.6      55.7    0.7813      13.0      13.5
      4000     242.0       4.7      78.3    1.0417      11.0      12.0
      4000     245.0       5.9     200.7   -0.5208      10.0      22.5
      4000     245.0       9.4     198.8   -0.3906      11.0      34.5
      4000     245.0       8.4     194.9   -0.2604      10.0      37.5
      4000     245.0       6.1     200.8   -0.1302       8.0      36.0
      4000     245.0       2.1     172.3    0.1302      16.0      28.5
      4000     245.0       1.2      15.7    0.2604      12.0      46.5
      4000     245.0       2.6      27.7    0.3906      12.0      49.5
      4000     245.0       3.4      26.4    0.5208      13.0      43.5
      4000     245.0       3.3     195.2    0.6510      11.0      24.0
      4000     245.0       7.0      35.0    0.9115       1.0      12.0
      4000     245.0       4.4      71.8    1.0417       1.0      13.5
      4000     245.0       2.0      67.0    1.1719       5.0      15.0
      4000     245.0       2.1      56.7    1.3021       6.0      12.0
      4000     247.0      12.4     186.6   -0.6510      10.0      22.5
      4000     247.0       9.7     140.3   -0.5208      11.0      40.5
      4000     247.0       8.8     166.7   -0.3906      11.0      49.5
      4000     247.0       7.8     182.4   -0.2604      11.0      49.5
      4000     247.0       3.3     150.7   -0.1302      11.0      49.5
      4000     247.0       4.5      96.8    0.1302      11.0      49.5
      4000     247.0       4.0      45.2    0.2604      12.0      52.5
      4000     247.0       4.6      45.6    0.3906      12.0      63.0
      4000     247.0       5.4      44.8    0.5208      12.0      60.0
      4000     247.0       7.2      69.9    0.6510      12.0      43.5
      4000     247.0      18.6       9.3    0.7813       7.0      28.5
      4000     250.0      21.3     129.1   -0.7812      11.0      16.5
      4000     250.0      15.6      98.8   -0.6510      16.0      22.5
      4000     250.0      12.3     123.1   -0.5208      12.0      42.0
      4000     250.0      10.9     136.1   -0.3906      13.0      46.5
      4000     250.0      10.2     161.2   -0.2604      13.0      43.5
      4000     250.0       6.0     129.7   -0.1302      12.0      48.0
      4000     250.0       4.7      53.5    0.1302      13.0      48.0
      4000     250.0      18.4      84.2    0.2604       9.0      46.5
      4000     250.0       6.9      62.4    0.3906      13.0      57.0
      4000     250.0       6.8      48.1    0.5208      12.0      54.0
      4000     250.0      34.5     315.4    0.6510       7.0      31.5
      4000     250.0       9.4      -7.0    0.7813      10.0      40.5
      4000     250.0       8.6      -4.2    0.9115       8.0      27.0
      4000     252.0      21.7     138.3   -1.0417      16.0      16.5
      4000     252.0      18.2     139.7   -0.9115      11.0      27.0
      4000     252.0      20.8     127.2   -0.7812      10.0      24.0
      4000     252.0      15.7     133.2   -0.6510       9.0      30.0
      4000     252.0      12.6     125.9   -0.5208       9.0      34.5
      4000     252.0      11.9     122.8   -0.3906      10.0      31.5
      4000     252.0      23.2     178.5   -0.2604       6.0      18.0
      4000     252.0       0.4      67.0   -0.1302       8.0      28.5
      4000     252.0       6.1     330.1    0.1302       7.0      30.0
      4000     252.0      26.3     -17.2    0.2604      15.0      24.0
      4000     252.0       9.6     311.9    0.3906       7.0      24.0
      4000     252.0      11.9      68.8    0.5208       1.0      27.0
      4000     252.0      11.0      37.9    0.6510       6.0      34.5
      4000     252.0       8.6      36.0    0.7813       5.0      31.5
      4000     252.0      10.6     259.1    1.1719      15.0      16.5
      4000     252.0       5.6     235.7    1.4323      18.0      12.0
      4000     252.0       5.6     296.0    1.5625      19.0      13.5
      4000     255.0      13.2     133.0   -1.0417       7.0      16.5
      4000     255.0      14.5     132.7   -0.9115      10.0      27.0
      4000     255.0      19.8     119.7   -0.7812      12.0      33.0
      4000     255.0      17.5     122.5   -0.6510      12.0      42.0
      4000     255.0      16.0     122.9   -0.5208      12.0      37.5
      4000     255.0      14.9     141.1   -0.3906      11.0      28.5
      4000     255.0      14.9     161.3   -0.2604      11.0      31.5
      4000     255.0      15.6     181.7   -0.1302       9.0      30.0
      4000     255.0      26.0     202.3    0.1302       0.0      24.0
      4000     255.0       3.5      19.9    0.5208       6.0      21.0
      4000     255.0      13.6      65.4    0.6510       4.0      25.5
      4000     255.0       9.9     101.3    0.7813       5.0      21.0
      4000     255.0      33.8     229.5    0.9115      27.0      19.5
      4000     255.0      27.5     210.8    1.0417      24.0      18.0
      4000     255.0      36.2     203.8    1.1719       5.0      13.5
      4000     255.0       7.6     249.8    1.4323       4.0      13.5
      4050     242.0      13.5     202.6   -0.1302      10.0      13.5
      4050     245.0       6.0     139.1   -0.5208       8.0      12.0
      4050     245.0      10.5     174.5   -0.3906       9.0      19.5
      4050     245.0      12.5     203.8   -0.2604      10.0      33.0
      4050     245.0      10.8     204.8   -0.1302       9.0      39.0
