2012.06.16 (168) 09:52:41.000
Station name: Zhong Shan
URSI code: ZS36R
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 4.200  270.0  90  30  48  -0.781 150.0  30.0  270
 4.200  272.5  90  30  45  -0.781 150.0  30.0  271
 4.200  275.0  90  30  48  -0.781 150.0  30.0  274
 4.200  280.0  90  30  42  -0.781 150.0  30.0  281
 4.200  495.0  90  30  39   2.344 330.0  30.0  492
 4.200  497.5  90  30  42   2.344   0.0   0.0  495
 4.200  570.0  90  30  39  -0.781 210.0  30.0  569
 4.200  250.0 -90  30  54   0.781  90.0  30.0  249
 4.200  252.5 -90  30  57   0.781  90.0  30.0  251
 4.200  255.0 -90  30  48   0.781  90.0  30.0  254
 4.200  257.5 -90  30  48   0.781  90.0  30.0  256
 4.200  265.0 -90  30  45  -0.781  90.0  30.0  264
 4.200  270.0 -90  30  42  -0.781  30.0  30.0  269
 4.200  272.5 -90  30  45   0.781   0.0   0.0  272
 4.200  275.0 -90  30  51   0.781 150.0  30.0  273
 4.200  495.0 -90  30  39   2.344  90.0  30.0  493
 4.200  497.5 -90  30  39   2.344  90.0  30.0  493
 4.250  247.5  90  27  48   0.781   0.0   0.0  247
 4.250  250.0  90  27  57   0.781   0.0   0.0  248
 4.250  252.5  90  27  51  -0.781   0.0   0.0  253
 4.250  255.0  90  27  54   0.781   0.0   0.0  253
 4.250  257.5  90  27  48   0.781   0.0   0.0  255
 4.250  265.0  90  27  51  -0.781   0.0   0.0  265
 4.250  267.5  90  27  42   0.781   0.0   0.0  264
 4.250  270.0  90  27  42  -0.781   0.0   0.0  269
 4.250  272.5  90  27  45  -0.781  90.0  30.0  274
 4.250  275.0  90  27  51  -0.781 150.0  30.0  274
 4.250  277.5  90  27  48  -0.781 150.0  30.0  277
 4.250  280.0  90  27  48  -0.781 150.0  30.0  280
 4.250  425.0  90  27  36   2.344  30.0  30.0  421
 4.250  497.5  90  27  36   0.781 330.0  30.0  494
 4.250  500.0  90  27  42   0.781   0.0   0.0  498
 4.250  502.5  90  27  36   0.781   0.0   0.0  500
 4.250  505.0  90  27  36   0.781   0.0   0.0  503
 4.250  507.5  90  27  39   0.781   0.0   0.0  506
 4.250  570.0  90  27  36  -0.781 210.0  30.0  570
 4.250  747.5  90  27  36   2.344   0.0   0.0  742
 4.250  750.0  90  27  36   0.781   0.0   0.0  746
 4.250  752.5  90  27  36   0.781   0.0   0.0  747
 4.250 1140.0  90  27  36   2.344   0.0   0.0 1150
 4.250  247.5 -90  27  45   0.781  90.0  30.0  247
 4.250  250.0 -90  27  54   0.781  90.0  30.0  248
 4.250  252.5 -90  27  48   0.781  30.0  30.0  252
 4.250  255.0 -90  27  51   0.781  90.0  30.0  253
 4.250  257.5 -90  27  42   0.781  90.0  30.0  255
 4.250  265.0 -90  27  45  -0.781  30.0  30.0  264
 4.250  267.5 -90  27  48   0.781   0.0   0.0  266
 4.250  270.0 -90  27  45   0.781   0.0   0.0  269
 4.250  272.5 -90  27  42  -0.781   0.0   0.0  273
 4.250  275.0 -90  27  48   0.781 150.0  30.0  274
 4.250  277.5 -90  27  42  -0.781 150.0  30.0  277
 4.250  280.0 -90  27  39  -0.781  90.0  30.0  281
 4.250  497.5 -90  27  36   2.344  90.0  30.0  495
 4.250  500.0 -90  27  39   0.781  90.0  30.0  498
 4.250  502.5 -90  27  39   0.781  90.0  30.0  499
 4.250  505.0 -90  27  36   0.781  90.0  30.0  504
 4.250  507.5 -90  27  39   0.781  90.0  30.0  507
 4.300  250.0  90  30  48   0.781   0.0   0.0  250
 4.300  252.5  90  30  57   0.781   0.0   0.0  250
 4.300  255.0  90  30  54   0.781   0.0   0.0  254
 4.300  257.5  90  30  42   0.781  90.0  30.0  254
 4.300  260.0  90  30  48   0.781   0.0   0.0  259
 4.300  262.5  90  30  45   0.781   0.0   0.0  261
 4.300  267.5  90  30  51  -0.781   0.0   0.0  267
 4.300  270.0  90  30  45   0.781 270.0  30.0  269
 4.300  272.5  90  30  48  -0.781 150.0  30.0  273
 4.300  275.0  90  30  54  -0.781 150.0  30.0  274
 4.300  277.5  90  30  51  -0.781 150.0  30.0  277
 4.300  280.0  90  30  42  -0.781  90.0  30.0  281
 4.300  497.5  90  30  39   2.344   0.0   0.0  497
 4.300  500.0  90  30  45   2.344   0.0   0.0  498
 4.300  502.5  90  30  48   0.781   0.0   0.0  500
 4.300  505.0  90  30  45   0.781   0.0   0.0  504
 4.300  507.5  90  30  42   0.781   0.0   0.0  505
 4.300  510.0  90  30  39   0.781   0.0   0.0  511
 4.300  570.0  90  30  39  -0.781 210.0  30.0  569
 4.300  247.5 -90  27  39   0.781  90.0  30.0  246
 4.300  250.0 -90  27  45   0.781  90.0  30.0  252
 4.300  252.5 -90  27  54   0.781  90.0  30.0  251
 4.300  255.0 -90  27  51   0.781  90.0  30.0  253
 4.300  257.5 -90  27  42   0.781 210.0  30.0  257
 4.300  260.0 -90  27  42   0.781  90.0  30.0  258
 4.300  262.5 -90  27  42   0.781  30.0  30.0  261
 4.300  265.0 -90  27  45   0.781   0.0   0.0  264
 4.300  267.5 -90  27  48  -0.781  90.0  30.0  267
 4.300  270.0 -90  27  48   0.781  90.0  30.0  269
 4.300  272.5 -90  27  42   0.781 150.0  30.0  272
 4.300  275.0 -90  27  42  -0.781  90.0  30.0  274
 4.300  277.5 -90  27  42  -0.781 210.0  30.0  277
 4.300  497.5 -90  27  36   2.344  90.0  30.0  498
 4.300  500.0 -90  27  39   2.344  90.0  30.0  498
 4.300  502.5 -90  27  45   0.781  90.0  30.0  500
 4.300  505.0 -90  27  36   0.781  90.0  30.0  503
 4.300  507.5 -90  27  39   0.781  90.0  30.0  505
 4.350  250.0  90  30  45   0.781   0.0   0.0  250
 4.350  252.5  90  30  54   0.781   0.0   0.0  251
 4.350  255.0  90  30  48   0.781   0.0   0.0  255
 4.350  257.5  90  30  54   0.781   0.0   0.0  256
 4.350  260.0  90  30  48   0.781   0.0   0.0  258
 4.350  262.5  90  30  48   0.781   0.0   0.0  261
 4.350  265.0  90  30  48  -0.781   0.0   0.0  265
 4.350  267.5  90  30  42  -0.781   0.0   0.0  269
 4.350  270.0  90  30  54  -0.781   0.0   0.0  270
 4.350  272.5  90  30  39  -0.781   0.0   0.0  268
 4.350  275.0  90  30  51  -0.781 150.0  30.0  275
 4.350  277.5  90  30  48  -0.781 150.0  30.0  277
 4.350  280.0  90  30  45  -0.781 150.0  30.0  279
 4.350  282.5  90  30  48  -0.781 150.0  30.0  282
 4.350  287.5  90  30  42  -0.781 150.0  30.0  287
 4.350  500.0  90  30  42   2.344 330.0  30.0  497
 4.350  505.0  90  30  39   0.781   0.0   0.0  504
 4.350  507.5  90  30  39   0.781   0.0   0.0  504
 4.350  567.5  90  30  39  -0.781 210.0  30.0  568
 4.350  570.0  90  30  39  -0.781 210.0  30.0  569
 4.350  250.0 -90  27  45   0.781  90.0  30.0  249
 4.350  252.5 -90  27  51   0.781  90.0  30.0  250
 4.350  255.0 -90  27  51   0.781  90.0  30.0  254
 4.350  257.5 -90  27  51   0.781  90.0  30.0  256
 4.350  260.0 -90  27  45   0.781 270.0  30.0  259
 4.350  262.5 -90  27  48   0.781  90.0  30.0  261
 4.350  265.0 -90  27  45   0.781  90.0  30.0  263
 4.350  267.5 -90  27  39  -0.781   0.0   0.0  270
 4.350  270.0 -90  27  51   0.781  90.0  30.0  269
 4.350  272.5 -90  27  39  -0.781 210.0  30.0  272
 4.350  275.0 -90  27  45   0.781 150.0  30.0  273
 4.350  277.5 -90  27  42  -0.781   0.0   0.0  276
 4.350  280.0 -90  27  36  -0.781  90.0  30.0  277
 4.350  282.5 -90  27  39  -0.781  90.0  30.0  282
 4.350  287.5 -90  27  36  -0.781 210.0  30.0  287
 4.350  500.0 -90  27  36   2.344  90.0  30.0  498
 4.350  505.0 -90  27  39   0.781  90.0  30.0  503
 4.350  945.0 -90  27  36   5.469   0.0   0.0  933
 4.400  252.5  90  30  57   0.781   0.0   0.0  251
 4.400  255.0  90  30  57   0.781   0.0   0.0  253
 4.400  257.5  90  30  48  -0.781   0.0   0.0  259
 4.400  260.0  90  30  54   0.781   0.0   0.0  259
 4.400  262.5  90  30  48   0.781  90.0  30.0  261
 4.400  265.0  90  30  45   0.781  90.0  30.0  264
 4.400  267.5  90  30  48  -0.781   0.0   0.0  267
 4.400  270.0  90  30  51  -0.781   0.0   0.0  271
 4.400  272.5  90  30  51  -0.781   0.0   0.0  271
 4.400  275.0  90  30  45  -0.781  90.0  30.0  274
 4.400  277.5  90  30  45  -0.781 150.0  30.0  277
 4.400  280.0  90  30  42  -0.781 150.0  30.0  281
 4.400  282.5  90  30  51  -0.781 150.0  30.0  282
 4.400  285.0  90  30  48  -0.781 150.0  30.0  285
 4.400  287.5  90  30  45  -0.781 150.0  30.0  288
 4.400  290.0  90  30  42  -0.781 150.0  30.0  291
 4.400  292.5  90  30  42  -0.781 150.0  30.0  293
 4.400  502.5  90  30  42   2.344   0.0   0.0  499
 4.400  505.0  90  30  39   0.781   0.0   0.0  499
 4.400  507.5  90  30  42   0.781  90.0  30.0  506
 4.400  510.0  90  30  42   0.781   0.0   0.0  510
 4.400  512.5  90  30  42   0.781   0.0   0.0  511
 4.400  565.0  90  30  39  -2.344 210.0  30.0  568
 4.400  252.5 -90  27  54   0.781  90.0  30.0  251
 4.400  255.0 -90  27  51   0.781  90.0  30.0  253
 4.400  257.5 -90  27  51   0.781  90.0  30.0  256
 4.400  260.0 -90  27  51   0.781  90.0  30.0  259
 4.400  262.5 -90  27  54   0.781 270.0  30.0  261
 4.400  265.0 -90  27  48   0.781   0.0   0.0  263
 4.400  267.5 -90  27  45   0.781   0.0   0.0  267
 4.400  270.0 -90  27  45  -0.781  30.0  30.0  269
 4.400  272.5 -90  27  48  -0.781 150.0  30.0  272
 4.400  275.0 -90  27  54  -0.781 150.0  30.0  274
 4.400  277.5 -90  27  48  -0.781 150.0  30.0  276
 4.400  282.5 -90  27  39  -0.781  90.0  30.0  282
 4.400  502.5 -90  27  36   0.781  90.0  30.0  500
 4.400  507.5 -90  27  39   0.781  90.0  30.0  505
 4.400  510.0 -90  27  42   0.781  90.0  30.0  508
 4.400  512.5 -90  27  39   0.781  90.0  30.0  510
 4.450  252.5  90  30  51   0.781   0.0   0.0  251
 4.450  255.0  90  30  57   0.781   0.0   0.0  252
 4.450  257.5  90  30  57   0.781   0.0   0.0  257
 4.450  260.0  90  30  57  -0.781   0.0   0.0  259
 4.450  265.0  90  30  42   0.781 150.0  30.0  264
 4.450  267.5  90  30  45   0.781  90.0  30.0  267
 4.450  270.0  90  30  42   0.781  90.0  30.0  268
 4.450  272.5  90  30  48  -0.781 150.0  30.0  273
 4.450  275.0  90  30  45  -0.781  90.0  30.0  274
 4.450  280.0  90  30  45  -0.781 150.0  30.0  280
 4.450  282.5  90  30  45  -0.781  90.0  30.0  283
 4.450  285.0  90  30  48  -0.781 150.0  30.0  284
 4.450  287.5  90  30  48  -0.781 150.0  30.0  288
 4.450  290.0  90  30  45  -0.781 150.0  30.0  289
 4.450  292.5  90  30  42  -0.781 150.0  30.0  294
 4.450  327.5  90  30  45  -0.781 150.0  30.0  328
 4.450  505.0  90  30  42   2.344   0.0   0.0  503
 4.450  507.5  90  30  42   2.344   0.0   0.0  503
 4.450  510.0  90  30  42   0.781   0.0   0.0  508
 4.450  515.0  90  30  39   0.781   0.0   0.0  515
 4.450  517.5  90  30  45   0.781   0.0   0.0  516
 4.450  572.5  90  30  39  -2.344 210.0  30.0  574
 4.450  252.5 -90  27  51   0.781  90.0  30.0  252
 4.450  255.0 -90  27  54   0.781  90.0  30.0  253
 4.450  257.5 -90  27  48   0.781  90.0  30.0  255
 4.450  260.0 -90  27  48   0.781   0.0   0.0  259
 4.450  262.5 -90  27  48   0.781 330.0  30.0  258
 4.450  265.0 -90  27  48   0.781   0.0   0.0  264
 4.450  267.5 -90  27  45   0.781  90.0  30.0  266
 4.450  270.0 -90  27  39   0.781   0.0   0.0  269
 4.450  272.5 -90  27  42   0.781   0.0   0.0  271
 4.450  275.0 -90  27  54   0.781   0.0   0.0  274
 4.450  277.5 -90  27  51  -0.781 150.0  30.0  277
 4.450  280.0 -90  27  45  -0.781 150.0  30.0  278
 4.450  505.0 -90  27  42   2.344  90.0  30.0  503
 4.450  507.5 -90  27  36   0.781  90.0  30.0  503
 4.450  510.0 -90  27  39   0.781  90.0  30.0  509
 4.450  515.0 -90  27  39   0.781  90.0  30.0  512
 4.450  517.5 -90  27  36   0.781  90.0  30.0  515
 4.500  255.0  90  30  48   0.781   0.0   0.0  253
 4.500  257.5  90  30  54   0.781   0.0   0.0  257
 4.500  260.0  90  30  60   0.781   0.0   0.0  259
 4.500  262.5  90  30  48   0.781   0.0   0.0  263
 4.500  265.0  90  30  54   0.781   0.0   0.0  264
 4.500  275.0  90  30  48  -0.781 150.0  30.0  275
 4.500  277.5  90  30  45  -0.781 150.0  30.0  277
 4.500  282.5  90  30  45  -0.781 150.0  30.0  283
 4.500  285.0  90  30  48  -0.781 150.0  30.0  285
 4.500  290.0  90  30  48  -0.781 150.0  30.0  291
 4.500  295.0  90  30  48  -0.781 150.0  30.0  295
 4.500  505.0  90  30  39   0.781 330.0  30.0  502
 4.500  507.5  90  30  39   2.344   0.0   0.0  505
 4.500  510.0  90  30  42   0.781   0.0   0.0  507
 4.500  517.5  90  30  39   2.344   0.0   0.0  518
 4.500  255.0 -90  27  48   0.781  90.0  30.0  253
 4.500  257.5 -90  27  51   0.781  90.0  30.0  258
 4.500  260.0 -90  27  54   0.781  90.0  30.0  258
 4.500  262.5 -90  27  48   0.781 150.0  30.0  261
 4.500  265.0 -90  27  48   0.781  90.0  30.0  264
 4.500  267.5 -90  27  45   0.781   0.0   0.0  266
 4.500  270.0 -90  27  48   0.781   0.0   0.0  270
 4.500  272.5 -90  27  45  -0.781  90.0  30.0  271
 4.500  275.0 -90  27  54  -0.781   0.0   0.0  274
 4.500  277.5 -90  27  51  -0.781   0.0   0.0  276
 4.500  282.5 -90  27  39  -0.781 150.0  30.0  281
 4.500  285.0 -90  27  39  -0.781  90.0  30.0  286
 4.500  287.5 -90  27  39  -0.781 150.0  30.0  288
 4.500  290.0 -90  27  39  -0.781 150.0  30.0  291
 4.500  507.5 -90  27  36   2.344  90.0  30.0  505
 4.500  510.0 -90  27  42   0.781  90.0  30.0  506
 4.500  520.0 -90  27  36   0.781  90.0  30.0  520
 4.500  762.5 -90  27  36   0.781  90.0  30.0  759
 4.550  255.0  90  27  39   0.781   0.0   0.0  254
 4.550  257.5  90  27  54   0.781   0.0   0.0  256
 4.550  260.0  90  27  51   0.781   0.0   0.0  259
 4.550  262.5  90  27  54   0.781   0.0   0.0  262
 4.550  265.0  90  27  54   0.781   0.0   0.0  262
 4.550  267.5  90  27  42   0.781 210.0  30.0  267
 4.550  270.0  90  27  42   0.781  90.0  30.0  269
 4.550  272.5  90  27  45   0.781   0.0   0.0  272
 4.550  275.0  90  27  45  -0.781   0.0   0.0  274
 4.550  277.5  90  27  51  -0.781   0.0   0.0  277
 4.550  280.0  90  27  42  -0.781 210.0  30.0  278
 4.550  282.5  90  27  39  -0.781 150.0  30.0  282
 4.550  285.0  90  27  39  -0.781  90.0  30.0  287
 4.550  287.5  90  27  51  -0.781 150.0  30.0  287
 4.550  290.0  90  27  42  -0.781 150.0  30.0  288
 4.550  292.5  90  27  45  -0.781 150.0  30.0  292
 4.550  295.0  90  27  39  -0.781 150.0  30.0  297
 4.550  297.5  90  27  42  -0.781 150.0  30.0  298
 4.550  510.0  90  27  42   2.344   0.0   0.0  506
 4.550  512.5  90  27  42   0.781   0.0   0.0  510
 4.550  515.0  90  27  39   0.781   0.0   0.0  513
 4.550  517.5  90  27  36   0.781   0.0   0.0  514
 4.550  522.5  90  27  36   0.781   0.0   0.0  521
 4.550  525.0  90  27  36   0.781   0.0   0.0  524
 4.550  567.5  90  27  36  -2.344 210.0  30.0  569
 4.550  570.0  90  27  36  -2.344  30.0  30.0  573
 4.550  572.5  90  27  36  -0.781 210.0  30.0  572
 4.550  765.0  90  27  36   2.344   0.0   0.0  763
 4.550  255.0 -90  27  42   0.781  90.0  30.0  255
 4.550  257.5 -90  27  48   0.781  90.0  30.0  256
 4.550  260.0 -90  27  48   0.781  30.0  30.0  260
 4.550  262.5 -90  27  51   0.781  90.0  30.0  261
 4.550  265.0 -90  27  51   0.781  90.0  30.0  263
 4.550  267.5 -90  27  45   0.781  30.0  30.0  267
 4.550  270.0 -90  27  48   0.781  90.0  30.0  269
 4.550  272.5 -90  27  45  -0.781 210.0  30.0  273
 4.550  275.0 -90  27  51  -0.781  90.0  30.0  275
 4.550  277.5 -90  27  54  -0.781 150.0  30.0  277
 4.550  280.0 -90  27  48  -0.781 150.0  30.0  278
 4.550  287.5 -90  27  39  -0.781  90.0  30.0  288
 4.550  510.0 -90  27  39   2.344  90.0  30.0  507
 4.550  515.0 -90  27  36   0.781 270.0  30.0  514
 4.600  255.0  90  30  42   0.781   0.0   0.0  255
 4.600  257.5  90  30  48   0.781   0.0   0.0  254
 4.600  260.0  90  30  54   0.781   0.0   0.0  258
 4.600  262.5  90  30  51   0.781   0.0   0.0  262
 4.600  265.0  90  30  57   0.781   0.0   0.0  263
 4.600  267.5  90  30  51  -0.781   0.0   0.0  266
 4.600  270.0  90  30  48   0.781   0.0   0.0  268
 4.600  272.5  90  30  42   0.781 270.0  30.0  270
 4.600  275.0  90  30  48  -0.781  90.0  30.0  275
 4.600  277.5  90  30  48  -0.781   0.0   0.0  277
 4.600  280.0  90  30  54  -0.781   0.0   0.0  279
 4.600  282.5  90  30  42  -0.781   0.0   0.0  281
 4.600  295.0  90  30  45  -0.781 150.0  30.0  295
 4.600  300.0  90  30  42  -0.781 150.0  30.0  300
 4.600  517.5  90  30  42   0.781  90.0  30.0  516
 4.600  520.0  90  30  42   0.781   0.0   0.0  517
 4.600  255.0 -90  30  39   0.781  90.0  30.0  254
 4.600  257.5 -90  30  48   0.781  90.0  30.0  254
 4.600  260.0 -90  30  45   0.781   0.0   0.0  259
 4.600  262.5 -90  30  48   0.781 270.0  30.0  263
 4.600  265.0 -90  30  54   0.781 270.0  30.0  263
 4.600  267.5 -90  30  45  -0.781  90.0  30.0  267
 4.600  270.0 -90  30  45  -0.781  30.0  30.0  269
 4.600  272.5 -90  30  42  -0.781 210.0  30.0  272
 4.600  275.0 -90  30  48  -0.781   0.0   0.0  276
 4.600  277.5 -90  30  51  -0.781  90.0  30.0  277
 4.600  280.0 -90  30  51  -0.781  90.0  30.0  279
 4.600  282.5 -90  30  39  -0.781 150.0  30.0  281
 4.600  287.5 -90  30  39   0.781 210.0  30.0  285
 4.600  290.0 -90  30  39  -0.781 150.0  30.0  291
 4.600  517.5 -90  30  39   0.781  90.0  30.0  517
 4.650  257.5  90  30  51   0.781   0.0   0.0  256
 4.650  260.0  90  30  45   2.344 330.0  30.0  257
 4.650  262.5  90  30  45   0.781   0.0   0.0  253
 4.650  265.0  90  30  60   0.781   0.0   0.0  264
 4.650  267.5  90  30  57   0.781   0.0   0.0  266
 4.650  270.0  90  30  48  -0.781 270.0  30.0  271
 4.650  272.5  90  30  48   0.781 210.0  30.0  270
 4.650  277.5  90  30  48  -0.781   0.0   0.0  277
 4.650  280.0  90  30  45  -0.781 150.0  30.0  280
 4.650  282.5  90  30  51  -0.781 150.0  30.0  282
 4.650  295.0  90  30  48  -0.781 150.0  30.0  295
 4.650  515.0  90  30  39   2.344   0.0   0.0  510
 4.650  530.0  90  30  39   0.781   0.0   0.0  528
 4.650  637.5  90  30  39   0.781   0.0   0.0  644
 4.650  770.0  90  30  39   2.344   0.0   0.0  766
 4.650  257.5 -90  30  48   0.781  90.0  30.0  257
 4.650  260.0 -90  30  45   0.781 270.0  30.0  257
 4.650  262.5 -90  30  45   0.781   0.0   0.0  261
 4.650  265.0 -90  30  57   0.781  90.0  30.0  264
 4.650  267.5 -90  30  51  -0.781  90.0  30.0  267
 4.650  270.0 -90  30  48   0.781  90.0  30.0  269
 4.650  272.5 -90  30  54   0.781   0.0   0.0  272
 4.650  275.0 -90  30  42  -0.781   0.0   0.0  272
 4.650  277.5 -90  30  51  -0.781 150.0  30.0  277
 4.650  280.0 -90  30  45  -0.781 150.0  30.0  277
 4.650  282.5 -90  30  45  -0.781  90.0  30.0  281
 4.650  515.0 -90  30  39   2.344  90.0  30.0  514
 4.650  517.5 -90  30  39   2.344  90.0  30.0  515
 4.700  260.0  90  30  54   0.781   0.0   0.0  258
 4.700  262.5  90  30  48   0.781   0.0   0.0  258
 4.700  265.0  90  30  48   0.781   0.0   0.0  264
 4.700  267.5  90  30  60   0.781   0.0   0.0  267
 4.700  270.0  90  30  54   0.781   0.0   0.0  267
 4.700  272.5  90  30  51  -0.781 210.0  30.0  272
 4.700  275.0  90  30  48  -0.781 210.0  30.0  274
 4.700  282.5  90  30  48  -0.781   0.0   0.0  283
 4.700  285.0  90  30  48  -0.781   0.0   0.0  283
 4.700  290.0  90  30  45  -0.781   0.0   0.0  289
 4.700  292.5  90  30  48  -0.781 150.0  30.0  293
 4.700  295.0  90  30  45  -0.781 150.0  30.0  294
 4.700  297.5  90  30  45  -0.781 150.0  30.0  297
 4.700  517.5  90  30  45   2.344   0.0   0.0  514
 4.700  520.0  90  30  39   2.344 270.0  30.0  516
 4.700  522.5  90  30  42   0.781   0.0   0.0  520
 4.700  257.5 -90  30  39   0.781  90.0  30.0  256
 4.700  260.0 -90  30  51   0.781 270.0  30.0  259
 4.700  262.5 -90  30  54   0.781  90.0  30.0  260
 4.700  265.0 -90  30  51   0.781   0.0   0.0  262
 4.700  267.5 -90  30  54   0.781  90.0  30.0  267
 4.700  270.0 -90  30  54   0.781  90.0  30.0  268
 4.700  272.5 -90  30  51   0.781  90.0  30.0  271
 4.700  275.0 -90  30  42  -0.781 210.0  30.0  274
 4.700  277.5 -90  30  48  -0.781 150.0  30.0  276
 4.700  280.0 -90  30  42  -0.781 150.0  30.0  281
 4.700  282.5 -90  30  48  -0.781  90.0  30.0  282
 4.700  285.0 -90  30  42  -0.781 270.0  30.0  284
 4.700  290.0 -90  30  39  -0.781  90.0  30.0  289
 4.700  292.5 -90  30  39  -0.781  90.0  30.0  293
 4.700  520.0 -90  30  39   2.344  90.0  30.0  515
 4.750  260.0  90  30  48   0.781 330.0  30.0  258
 4.750  262.5  90  30  54   0.781   0.0   0.0  260
 4.750  265.0  90  30  51   0.781   0.0   0.0  263
 4.750  267.5  90  30  48   0.781 210.0  30.0  269
 4.750  270.0  90  30  54   0.781   0.0   0.0  268
 4.750  272.5  90  30  51  -0.781 210.0  30.0  271
 4.750  275.0  90  30  45  -0.781   0.0   0.0  275
 4.750  277.5  90  30  48  -0.781 210.0  30.0  277
 4.750  280.0  90  30  45  -0.781 270.0  30.0  279
 4.750  282.5  90  30  48  -0.781   0.0   0.0  282
 4.750  285.0  90  30  48  -0.781   0.0   0.0  285
 4.750  287.5  90  30  48  -0.781 150.0  30.0  287
 4.750  295.0  90  30  42  -0.781 150.0  30.0  294
 4.750  297.5  90  30  39  -0.781 150.0  30.0  297
 4.750  300.0  90  30  39  -0.781 150.0  30.0  300
 4.750  307.5  90  30  42  -0.781 150.0  30.0  308
 4.750  530.0  90  30  39   0.781   0.0   0.0  529
 4.750  535.0  90  30  39   0.781   0.0   0.0  532
 4.750  260.0 -90  27  42   0.781   0.0   0.0  258
 4.750  262.5 -90  27  51   0.781 210.0  30.0  261
 4.750  265.0 -90  27  51   0.781 210.0  30.0  263
 4.750  267.5 -90  27  45   0.781  30.0  30.0  268
 4.750  270.0 -90  27  48   0.781  30.0  30.0  267
 4.750  272.5 -90  27  39  -0.781 210.0  30.0  271
 4.750  275.0 -90  27  45  -0.781 150.0  30.0  273
 4.750  277.5 -90  27  36  -0.781   0.0   0.0  276
 4.750  280.0 -90  27  42  -0.781  90.0  30.0  279
 4.750  282.5 -90  27  45  -0.781  90.0  30.0  282
 4.750  285.0 -90  27  45  -0.781  90.0  30.0  284
 4.750  287.5 -90  27  42  -0.781  90.0  30.0  287
 4.750  520.0 -90  27  36   2.344  90.0  30.0  516
 4.750  535.0 -90  27  36   0.781  90.0  30.0  533
 4.800  262.5  90  30  54   0.781   0.0   0.0  262
 4.800  265.0  90  30  63   0.781   0.0   0.0  263
 4.800  267.5  90  30  48   0.781   0.0   0.0  266
 4.800  270.0  90  30  51   0.781   0.0   0.0  270
 4.800  272.5  90  30  51  -0.781   0.0   0.0  273
 4.800  275.0  90  30  60  -0.781   0.0   0.0  274
 4.800  277.5  90  30  54  -0.781   0.0   0.0  276
 4.800  280.0  90  30  51  -0.781  90.0  30.0  278
 4.800  282.5  90  30  54  -0.781   0.0   0.0  283
 4.800  285.0  90  30  54  -0.781   0.0   0.0  284
 4.800  287.5  90  30  51  -0.781 150.0  30.0  288
 4.800  290.0  90  30  54  -0.781 150.0  30.0  289
 4.800  302.5  90  30  48  -0.781 150.0  30.0  302
 4.800  312.5  90  30  48  -0.781 150.0  30.0  312
 4.800  522.5  90  30  39   2.344   0.0   0.0  520
 4.800  527.5  90  30  42   2.344   0.0   0.0  524
 4.800  530.0  90  30  39   0.781   0.0   0.0  527
 4.800  537.5  90  30  42   0.781   0.0   0.0  534
 4.800  260.0 -90  27  42   0.781   0.0   0.0  259
 4.800  262.5 -90  27  39   0.781  30.0  30.0  260
 4.800  265.0 -90  27  51   0.781  90.0  30.0  264
 4.800  267.5 -90  27  45   0.781  90.0  30.0  265
 4.800  270.0 -90  27  39  -0.781  90.0  30.0  268
 4.800  272.5 -90  27  42  -0.781 210.0  30.0  272
 4.800  275.0 -90  27  51  -0.781  90.0  30.0  274
 4.800  277.5 -90  27  48  -0.781 210.0  30.0  277
 4.800  280.0 -90  27  54  -0.781 150.0  30.0  279
 4.800  282.5 -90  27  45  -0.781 150.0  30.0  283
 4.800  285.0 -90  27  45  -0.781  90.0  30.0  284
 4.800  287.5 -90  27  39  -0.781  90.0  30.0  285
 4.800  290.0 -90  27  42  -0.781  90.0  30.0  289
 4.850  262.5  90  30  45   0.781 270.0  30.0  262
 4.850  265.0  90  30  48   0.781 270.0  30.0  263
 4.850  267.5  90  30  51   0.781   0.0   0.0  267
 4.850  270.0  90  30  45   0.781   0.0   0.0  268
 4.850  272.5  90  30  39   0.781   0.0   0.0  275
 4.850  275.0  90  30  45  -0.781   0.0   0.0  277
 4.850  277.5  90  30  48  -0.781   0.0   0.0  275
 4.850  280.0  90  30  42  -0.781 270.0  30.0  280
 4.850  282.5  90  30  39  -0.781  90.0  30.0  280
 4.850  285.0  90  30  45  -0.781   0.0   0.0  286
 4.850  287.5  90  30  45  -0.781   0.0   0.0  286
 4.850  290.0  90  30  45  -0.781 150.0  30.0  290
 4.850  292.5  90  30  45  -0.781 150.0  30.0  292
 4.850  302.5  90  30  39  -0.781  90.0  30.0  302
 4.850  307.5  90  30  39  -0.781  90.0  30.0  308
 4.850  310.0  90  30  45  -0.781 150.0  30.0  311
 4.850  315.0  90  30  42  -0.781 150.0  30.0  315
 4.850  320.0  90  30  39  -0.781 150.0  30.0  319
 4.850  262.5 -90  27  45   0.781   0.0   0.0  265
 4.850  265.0 -90  27  48   0.781   0.0   0.0  264
 4.850  267.5 -90  27  48   0.781  90.0  30.0  266
 4.850  270.0 -90  27  42   0.781  90.0  30.0  267
 4.850  272.5 -90  27  42   0.781  90.0  30.0  271
 4.850  275.0 -90  27  39  -0.781 210.0  30.0  274
 4.850  277.5 -90  27  45  -0.781  90.0  30.0  275
 4.850  280.0 -90  27  48  -0.781   0.0   0.0  279
 4.850  282.5 -90  27  42  -0.781  90.0  30.0  282
