2012.06.16 (168) 10:00:11.000
Station name: Zhong Shan
URSI code: ZS36R
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 5.650  320.0  90  27  39   2.344 210.0  30.0  330
 5.650  330.0  90  27  36   2.344 210.0  30.0  340
 5.650  332.5  90  27  39   3.906 210.0  30.0  341
 5.650  337.5  90  27  42   3.906 210.0  30.0  348
 5.650  342.5  90  27  39  -3.906   0.0   0.0  346
 5.650  345.0  90  27  36   3.906 210.0  30.0  354
 5.650  347.5  90  27  36   3.906 210.0  30.0  356
 5.650  350.0  90  27  36   2.344 210.0  30.0  362
 5.650  352.5  90  27  36   2.344 210.0  30.0  366
 5.650  355.0  90  27  36   2.344 210.0  30.0  366
 5.650  367.5  90  27  36  -0.781   0.0   0.0  370
 5.650  397.5  90  27  36  -3.906 210.0  30.0  400
 5.650  405.0  90  27  36   0.781 210.0  30.0  418
 5.650  415.0  90  27  36  -2.344   0.0   0.0  420
 5.650  420.0  90  27  36  -2.344   0.0   0.0  425
 5.650  285.0 -90  27  36  -0.781   0.0   0.0  284
 5.650  287.5 -90  27  42  -0.781   0.0   0.0  287
 5.650  290.0 -90  27  45   0.781   0.0   0.0  289
 5.650  292.5 -90  27  45   0.781   0.0   0.0  290
 5.650  295.0 -90  27  39   0.781   0.0   0.0  291
 5.650  297.5 -90  27  42   0.781   0.0   0.0  296
 5.650  300.0 -90  27  45  -0.781   0.0   0.0  299
 5.650  302.5 -90  27  39   0.781   0.0   0.0  298
 5.650  305.0 -90  27  39  -0.781   0.0   0.0  304
 5.650  307.5 -90  27  36  -0.781 210.0  30.0  308
 5.650  310.0 -90  27  36  -0.781   0.0   0.0  312
 5.650  315.0 -90  27  36   2.344 210.0  30.0  327
 5.650  317.5 -90  27  42   2.344 210.0  30.0  329
 5.700  322.5  90  27  39   3.906 210.0  30.0  332
 5.700  335.0  90  27  36  -2.344   0.0   0.0  336
 5.700  340.0  90  27  36   3.906 210.0  30.0  350
 5.700  342.5  90  27  39   3.906 210.0  30.0  353
 5.700  345.0  90  27  36   3.906 210.0  30.0  354
 5.700  347.5  90  27  36   2.344 210.0  30.0  360
 5.700  350.0  90  27  36   2.344 210.0  30.0  361
 5.700  352.5  90  27  39   3.906 210.0  30.0  363
 5.700  355.0  90  27  39   2.344 210.0  30.0  366
 5.700  362.5  90  27  36   0.781   0.0   0.0  372
 5.700  292.5 -90  27  36   0.781 270.0  30.0  291
 5.700  295.0 -90  27  48   0.781   0.0   0.0  294
 5.700  297.5 -90  27  48  -0.781   0.0   0.0  297
 5.700  300.0 -90  27  45  -0.781   0.0   0.0  299
 5.700  302.5 -90  27  45  -0.781   0.0   0.0  303
 5.700  305.0 -90  27  42  -0.781   0.0   0.0  304
 5.700  322.5 -90  27  36   2.344 210.0  30.0  333
 5.750  340.0  90  27  36   3.906 210.0  30.0  348
 5.750  342.5  90  27  36  -2.344   0.0   0.0  344
 5.750  345.0  90  27  39  -3.906   0.0   0.0  347
 5.750  352.5  90  27  36   3.906 210.0  30.0  364
 5.750  355.0  90  27  36  -2.344 210.0  30.0  363
 5.750  357.5  90  27  36  -0.781 210.0  30.0  371
 5.750  362.5  90  27  36   3.906 210.0  30.0  372
 5.750  367.5  90  27  36  -3.906   0.0   0.0  367
 5.750  295.0 -90  27  42   0.781   0.0   0.0  293
 5.750  297.5 -90  27  39   2.344   0.0   0.0  298
 5.750  300.0 -90  27  39   2.344   0.0   0.0  295
 5.750  305.0 -90  27  39   0.781   0.0   0.0  304
 5.750  310.0 -90  27  42  -0.781   0.0   0.0  308
 5.800  305.0  90  27  39  -0.781   0.0   0.0  305
 5.800  350.0  90  27  36  -0.781 270.0  30.0  361
 5.800  357.5  90  27  36  -3.906   0.0   0.0  363
 5.800  360.0  90  27  36  -3.906   0.0   0.0  364
 5.800  365.0  90  27  36   2.344 210.0  30.0  376
 5.800  372.5  90  27  36  -3.906   0.0   0.0  374
 5.800  377.5  90  27  36  -3.906   0.0   0.0  382
 5.800  380.0  90  27  36  -3.906   0.0   0.0  382
 5.800  297.5 -90  27  39   2.344   0.0   0.0  293
 5.800  300.0 -90  27  45   0.781   0.0   0.0  297
 5.800  302.5 -90  27  48  -0.781   0.0   0.0  302
 5.800  305.0 -90  27  48  -0.781   0.0   0.0  304
 5.800  307.5 -90  27  39   0.781   0.0   0.0  306
 5.800  310.0 -90  27  42   0.781   0.0   0.0  311
 5.800  312.5 -90  27  45   0.781   0.0   0.0  310
 5.800  315.0 -90  27  39   0.781   0.0   0.0  313
 5.800  317.5 -90  27  39  -0.781   0.0   0.0  319
 5.800  320.0 -90  27  39  -0.781   0.0   0.0  320
 5.850  355.0  90  27  36  -2.344   0.0   0.0  359
 5.850  357.5  90  27  39  -2.344 270.0  30.0  366
 5.850  372.5  90  27  36  -3.906   0.0   0.0  373
 5.850  297.5 -90  27  36  -2.344 270.0  30.0  299
 5.850  300.0 -90  27  36  -3.906 270.0  30.0  303
 5.850  302.5 -90  27  39  -2.344   0.0   0.0  305
 5.850  305.0 -90  27  36   2.344   0.0   0.0  303
 5.850  307.5 -90  27  39  -0.781   0.0   0.0  307
 5.850  312.5 -90  27  36  -3.906   0.0   0.0  316
 5.850  315.0 -90  27  45  -2.344   0.0   0.0  317
 5.850  317.5 -90  27  42  -2.344   0.0   0.0  318
 5.850  320.0 -90  27  39  -0.781   0.0   0.0  319
 5.900  345.0  90  27  36  -2.344 270.0  30.0  347
 5.900  365.0  90  27  36   2.344 210.0  30.0  376
 5.900  367.5  90  27  36   2.344 210.0  30.0  378
 5.900  302.5 -90  27  36  -2.344   0.0   0.0  303
 5.900  305.0 -90  27  42  -2.344   0.0   0.0  308
 5.900  307.5 -90  27  48  -2.344   0.0   0.0  309
 5.900  310.0 -90  27  42  -5.469   0.0   0.0  316
 5.900  312.5 -90  27  45  -3.906   0.0   0.0  316
 5.900  315.0 -90  27  36  -3.906   0.0   0.0  317
 5.900  317.5 -90  27  36  -5.469   0.0   0.0  321
 5.900  320.0 -90  27  42  -3.906   0.0   0.0  323
 5.900  322.5 -90  27  42  -2.344   0.0   0.0  325
 5.900  325.0 -90  27  36  -2.344   0.0   0.0  327
 5.900  327.5 -90  27  36  -2.344   0.0   0.0  328
 5.950  365.0  90  27  36   0.781 210.0  30.0  379
 5.950  367.5  90  27  36  -0.781 210.0  30.0  354
 5.950  370.0  90  27  39   0.781 210.0  30.0  382
 5.950  372.5  90  27  39   0.781 210.0  30.0  384
 5.950  377.5  90  27  36  -0.781 210.0  30.0  363
 5.950  380.0  90  27  36  -0.781 210.0  30.0  365
 5.950  382.5  90  27  36   2.344 210.0  30.0  394
 5.950  390.0  90  27  39  -3.906 270.0  30.0  393
 5.950  392.5  90  27  36  -3.906 270.0  30.0  396
 5.950  400.0  90  27  36  -3.906 270.0  30.0  405
 5.950  410.0  90  27  36  -3.906 270.0  30.0  414
 5.950  417.5  90  27  36  -5.469 270.0  30.0  423
 5.950  305.0 -90  27  36  -5.469   0.0   0.0  314
 5.950  307.5 -90  27  39  -3.906   0.0   0.0  311
 5.950  310.0 -90  27  39  -3.906   0.0   0.0  313
 5.950  312.5 -90  27  42  -3.906 270.0  30.0  318
 5.950  315.0 -90  27  39  -3.906 210.0  30.0  320
 5.950  317.5 -90  27  36  -3.906 210.0  30.0  324
 5.950  320.0 -90  27  39  -5.469   0.0   0.0  326
 5.950  322.5 -90  27  42  -3.906   0.0   0.0  328
 5.950  325.0 -90  27  39  -3.906 210.0  30.0  329
 5.950  327.5 -90  27  36  -3.906 210.0  30.0  332
 5.950  330.0 -90  27  36  -2.344 210.0  30.0  332
 5.950  337.5 -90  27  36   2.344 210.0  30.0  349
 5.950 1282.5 -90  27  36  -0.781   0.0   0.0 1286
 6.000  375.0  90  30  39  -0.781 210.0  30.0  360
 6.000  382.5  90  30  39   2.344 210.0  30.0  394
 6.000  310.0 -90  30  39  -5.469 270.0  30.0  316
 6.000  312.5 -90  30  42   5.469 270.0  30.0  320
 6.000  315.0 -90  30  45   5.469 210.0  30.0  323
 6.000  317.5 -90  30  39   5.469 210.0  30.0  325
 6.000  322.5 -90  30  39   5.469   0.0   0.0  326
 6.000  325.0 -90  30  39   2.344 210.0  30.0  337
 6.000  327.5 -90  30  39   2.344 210.0  30.0  339
 6.000  330.0 -90  30  39  -5.469   0.0   0.0  337
 6.000  342.5 -90  30  39  -5.469  90.0  30.0  335
 6.050  380.0  90  30  39   2.344 210.0  30.0  393
 6.050  385.0  90  30  39   0.781 210.0  30.0  398
 6.050  395.0  90  30  39  -2.344 210.0  30.0  381
 6.050  402.5  90  30  39   0.781 210.0  30.0  416
 6.050  310.0 -90  30  39  -5.469 270.0  30.0  316
 6.050  312.5 -90  30  42  -5.469 270.0  30.0  318
 6.050  315.0 -90  30  42  -5.469   0.0   0.0  322
 6.050  320.0 -90  30  45  -5.469 270.0  30.0  326
 6.050  322.5 -90  30  42  -5.469 270.0  30.0  328
 6.050  330.0 -90  30  42   5.469   0.0   0.0  344
 6.050  332.5 -90  30  39   5.469   0.0   0.0  344
 6.050  340.0 -90  30  39  -5.469 210.0  30.0  345
 6.050  347.5 -90  30  42   5.469   0.0   0.0  355
 6.100  372.5  90  27  39  -2.344 210.0  30.0  360
 6.100  375.0  90  27  36  -0.781 210.0  30.0  389
 6.100  377.5  90  27  36  -2.344 210.0  30.0  367
 6.100  380.0  90  27  42  -3.906 210.0  30.0  369
 6.100  382.5  90  27  39  -2.344 210.0  30.0  368
 6.100  385.0  90  27  39   0.781 210.0  30.0  399
 6.100  392.5  90  27  39  -0.781 210.0  30.0  407
 6.100  395.0  90  27  36  -2.344 270.0  30.0  410
 6.100  397.5  90  27  36  -2.344 270.0  30.0  384
 6.100  400.0  90  27  36   2.344 210.0  30.0  413
 6.100  402.5  90  27  36  -5.469 210.0  30.0  393
 6.100  415.0  90  27  36  -0.781 210.0  30.0  403
 6.100  425.0  90  27  36  -2.344 210.0  30.0  411
 6.100  440.0  90  27  39  -0.781 210.0  30.0  425
 6.100  317.5 -90  27  39  -2.344 270.0  30.0  322
 6.100  320.0 -90  27  45  -2.344 270.0  30.0  323
 6.100  322.5 -90  27  45  -3.906 270.0  30.0  325
 6.100  325.0 -90  27  42  -5.469 210.0  30.0  331
 6.100  327.5 -90  27  45  -5.469 210.0  30.0  333
 6.100  330.0 -90  27  39  -5.469 210.0  30.0  333
 6.100  332.5 -90  27  45  -5.469 210.0  30.0  338
 6.100  335.0 -90  27  45  -5.469 210.0  30.0  340
 6.100  337.5 -90  27  39  -2.344 210.0  30.0  347
 6.100  342.5 -90  27  36   2.344 210.0  30.0  354
 6.100  345.0 -90  27  36  -3.906   0.0   0.0  347
 6.100  352.5 -90  27  36   5.469   0.0   0.0  341
 6.100  355.0 -90  27  39   5.469   0.0   0.0  348
 6.100  357.5 -90  27  36   2.344 210.0  30.0  368
 6.100  372.5 -90  27  36   2.344 210.0  30.0  384
 6.100  382.5 -90  27  36   0.781 210.0  30.0  397
 6.150  405.0  90  30  39  -2.344 210.0  30.0  392
 6.150  410.0  90  30  39   0.781 210.0  30.0  423
 6.150  427.5  90  30  39  -0.781 210.0  30.0  414
 6.150  317.5 -90  30  39  -3.906 270.0  30.0  323
 6.150  320.0 -90  30  42  -3.906 270.0  30.0  325
 6.150  322.5 -90  30  48  -2.344 270.0  30.0  325
 6.150  325.0 -90  30  42  -2.344 270.0  30.0  327
 6.150  327.5 -90  30  39  -2.344   0.0   0.0  329
 6.150  335.0 -90  30  39  -0.781   0.0   0.0  335
 6.150  337.5 -90  30  45  -3.906   0.0   0.0  341
 6.150  340.0 -90  30  39  -3.906   0.0   0.0  342
 6.150  342.5 -90  30  39   2.344   0.0   0.0  337
 6.150  345.0 -90  30  39  -2.344 210.0  30.0  333
 6.150  352.5 -90  30  39  -2.344 270.0  30.0  356
 6.150  360.0 -90  30  39  -5.469  90.0  30.0  352
 6.150  362.5 -90  30  39  -5.469  90.0  30.0  354
 6.150  365.0 -90  30  39  -3.906   0.0   0.0  364
 6.200  382.5  90  27  36   2.344 270.0  30.0  392
 6.200  395.0  90  27  36  -0.781 210.0  30.0  381
 6.200  400.0  90  27  36   0.781 210.0  30.0  414
 6.200  402.5  90  27  39  -0.781 210.0  30.0  389
 6.200  407.5  90  27  36   0.781 210.0  30.0  393
 6.200  412.5  90  27  36   0.781 270.0  30.0  427
 6.200  420.0  90  27  36   0.781 210.0  30.0  434
 6.200  457.5  90  27  36   0.781 210.0  30.0  472
 6.200  480.0  90  27  36  -2.344 210.0  30.0  494
 6.200  322.5 -90  27  36  -3.906 270.0  30.0  325
 6.200  325.0 -90  27  39   0.781   0.0   0.0  324
 6.200  327.5 -90  27  39  -3.906 270.0  30.0  330
 6.200  330.0 -90  27  39  -3.906 270.0  30.0  334
 6.200  332.5 -90  27  39  -2.344 210.0  30.0  334
 6.200  335.0 -90  27  42  -5.469 270.0  30.0  341
 6.200  337.5 -90  27  39   2.344   0.0   0.0  336
 6.200  340.0 -90  27  42  -5.469 210.0  30.0  345
 6.200  342.5 -90  27  42  -5.469 270.0  30.0  348
 6.200  345.0 -90  27  42  -5.469 210.0  30.0  352
 6.200  347.5 -90  27  39  -5.469 210.0  30.0  351
 6.200  350.0 -90  27  39   2.344 210.0  30.0  360
 6.200  352.5 -90  27  36  -5.469 210.0  30.0  359
 6.200  355.0 -90  27  39   0.781 210.0  30.0  369
 6.200  357.5 -90  27  39   0.781 210.0  30.0  370
 6.200  360.0 -90  27  36  -5.469   0.0   0.0  373
 6.200  362.5 -90  27  36  -3.906 210.0  30.0  366
 6.200  365.0 -90  27  36  -3.906 270.0  30.0  365
 6.200  372.5 -90  27  36   2.344 210.0  30.0  382
 6.200  390.0 -90  27  36  -3.906   0.0   0.0  397
 6.250  457.5  90  30  39  -0.781 210.0  30.0  472
 6.250  330.0 -90  30  42  -5.469 270.0  30.0  337
 6.250  332.5 -90  30  45  -5.469 270.0  30.0  339
 6.250  340.0 -90  30  39   5.469   0.0   0.0  345
 6.250  345.0 -90  30  39  -2.344   0.0   0.0  351
 6.250  347.5 -90  30  45   5.469 210.0  30.0  354
 6.250  350.0 -90  30  42   5.469 210.0  30.0  360
 6.250  352.5 -90  30  48   5.469 210.0  30.0  361
 6.250  355.0 -90  30  45   5.469 270.0  30.0  362
 6.250  357.5 -90  30  42   5.469 210.0  30.0  365
 6.250  360.0 -90  30  45   5.469 270.0  30.0  366
 6.250  365.0 -90  30  39  -5.469   0.0   0.0  371
 6.250  367.5 -90  30  39   2.344 210.0  30.0  378
 6.250  370.0 -90  30  39   0.781 210.0  30.0  383
 6.250  372.5 -90  30  39   0.781 210.0  30.0  385
 6.300  285.0  90  27  36  -5.469   0.0   0.0  284
 6.300  387.5  90  27  36  -2.344 210.0  30.0  375
 6.300  417.5  90  27  36  -2.344 210.0  30.0  406
 6.300  420.0  90  27  39  -3.906 210.0  30.0  406
 6.300  425.0  90  27  36  -0.781 150.0  30.0  440
 6.300  437.5  90  27  36  -0.781 210.0  30.0  423
 6.300  447.5  90  27  36  -3.906 210.0  30.0  436
 6.300  450.0  90  27  36  -5.469 210.0  30.0  441
 6.300  325.0 -90  27  36  -0.781 210.0  30.0  310
 6.300  335.0 -90  27  36   0.781 210.0  30.0  343
 6.300  337.5 -90  27  45   5.469 270.0  30.0  345
 6.300  340.0 -90  27  39   3.906 270.0  30.0  347
 6.300  342.5 -90  27  36  -0.781 210.0  30.0  356
 6.300  345.0 -90  27  42   5.469 270.0  30.0  353
 6.300  347.5 -90  27  39  -0.781 330.0  30.0  346
 6.300  350.0 -90  27  39   3.906   0.0   0.0  359
 6.300  352.5 -90  27  42  -0.781 210.0  30.0  343
 6.300  355.0 -90  27  39   0.781 210.0  30.0  342
 6.300  357.5 -90  27  42   3.906 210.0  30.0  366
 6.300  360.0 -90  27  39   3.906 210.0  30.0  369
 6.300  362.5 -90  27  45   3.906 210.0  30.0  371
 6.300  365.0 -90  27  39   3.906 210.0  30.0  371
 6.300  367.5 -90  27  39   3.906   0.0   0.0  375
 6.300  370.0 -90  27  39   5.469 270.0  30.0  378
 6.300  372.5 -90  27  39   0.781 210.0  30.0  386
 6.300  375.0 -90  27  36   0.781 210.0  30.0  360
 6.300  377.5 -90  27  36   5.469   0.0   0.0  388
 6.300  380.0 -90  27  39   0.781 210.0  30.0  393
 6.300  387.5 -90  27  36  -0.781 210.0  30.0  401
 6.300  405.0 -90  27  39  -0.781 210.0  30.0  391
 6.300  407.5 -90  27  36   0.781 210.0  30.0  422
 6.300  425.0 -90  27  36   2.344 210.0  30.0  437
 6.350  342.5 -90  27  36   5.469   0.0   0.0  351
 6.350  345.0 -90  27  39   5.469 270.0  30.0  353
 6.350  347.5 -90  27  42   5.469 270.0  30.0  356
 6.350  350.0 -90  27  42   3.906 270.0  30.0  359
 6.350  352.5 -90  27  42   3.906 270.0  30.0  362
 6.350  355.0 -90  27  42   3.906 210.0  30.0  364
 6.350  360.0 -90  27  42  -2.344 210.0  30.0  347
 6.350  362.5 -90  27  39   3.906   0.0   0.0  366
 6.350  365.0 -90  27  42   3.906 270.0  30.0  376
 6.350  367.5 -90  27  45   3.906 210.0  30.0  379
 6.350  370.0 -90  27  36   3.906 210.0  30.0  377
 6.350  372.5 -90  27  39   3.906 270.0  30.0  380
 6.350  375.0 -90  27  45   3.906   0.0   0.0  384
 6.350  377.5 -90  27  42   2.344 210.0  30.0  386
 6.350  380.0 -90  27  39   3.906  90.0  30.0  365
 6.350  382.5 -90  27  39   3.906 270.0  30.0  396
 6.350  385.0 -90  27  39  -0.781 210.0  30.0  370
 6.350  387.5 -90  27  36   3.906   0.0   0.0  375
 6.350  392.5 -90  27  39   3.906   0.0   0.0  389
 6.350  395.0 -90  27  39   3.906   0.0   0.0  389
 6.350  407.5 -90  27  36   3.906  90.0  30.0  406
 6.350  435.0 -90  27  36   2.344   0.0   0.0  445
 6.400  432.5  90  27  36   2.344   0.0   0.0  418
 6.400  445.0  90  27  36  -0.781 210.0  30.0  457
 6.400  347.5 -90  27  36  -3.906 210.0  30.0  334
 6.400  350.0 -90  27  36   3.906 210.0  30.0  359
 6.400  352.5 -90  27  42   3.906 210.0  30.0  364
 6.400  355.0 -90  27  42   3.906 270.0  30.0  366
 6.400  357.5 -90  27  42   2.344 270.0  30.0  367
 6.400  360.0 -90  27  39   3.906 210.0  30.0  372
 6.400  362.5 -90  27  42   3.906 270.0  30.0  372
 6.400  365.0 -90  27  36   0.781   0.0   0.0  367
 6.400  367.5 -90  27  39   2.344 210.0  30.0  380
 6.400  370.0 -90  27  36   2.344 270.0  30.0  384
 6.400  372.5 -90  27  36   2.344   0.0   0.0  383
 6.400  375.0 -90  27  39  -3.906 210.0  30.0  363
 6.400  377.5 -90  27  36   0.781 210.0  30.0  367
 6.400  380.0 -90  27  39   2.344 210.0  30.0  392
 6.400  382.5 -90  27  39   2.344 210.0  30.0  394
 6.400  385.0 -90  27  39   3.906   0.0   0.0  373
 6.400  387.5 -90  27  36   3.906 210.0  30.0  382
 6.400  392.5 -90  27  36   2.344 210.0  30.0  406
 6.400  395.0 -90  27  36   3.906  90.0  30.0  392
 6.400  397.5 -90  27  39   2.344 210.0  30.0  406
 6.400  400.0 -90  27  36   2.344 210.0  30.0  406
 6.400  402.5 -90  27  39   2.344 270.0  30.0  417
 6.400  405.0 -90  27  42   2.344 270.0  30.0  417
 6.400  407.5 -90  27  42   0.781 270.0  30.0  420
 6.400  410.0 -90  27  39   0.781 270.0  30.0  422
 6.400  430.0 -90  27  36   0.781   0.0   0.0  416
 6.400  672.5 -90  27  36   0.781   0.0   0.0  658
 6.450 1005.0  90  27  36  -5.469   0.0   0.0  992
 6.450  350.0 -90  27  36  -3.906 210.0  30.0  340
 6.450  357.5 -90  27  36  -3.906 210.0  30.0  347
 6.450  362.5 -90  27  36   3.906 270.0  30.0  373
 6.450  367.5 -90  27  39   3.906 270.0  30.0  377
 6.450  370.0 -90  27  39   3.906 270.0  30.0  380
 6.450  372.5 -90  27  36   3.906 270.0  30.0  382
 6.450  377.5 -90  27  36   3.906 270.0  30.0  386
 6.450  380.0 -90  27  39   3.906 210.0  30.0  389
 6.450  382.5 -90  27  36   3.906 210.0  30.0  391
 6.450  387.5 -90  27  36  -5.469 210.0  30.0  376
 6.450  392.5 -90  27  36   0.781 210.0  30.0  405
 6.450  395.0 -90  27  36   2.344 210.0  30.0  395
 6.450  400.0 -90  27  36   3.906 210.0  30.0  387
 6.450  405.0 -90  27  36   0.781 270.0  30.0  390
 6.450  417.5 -90  27  36   2.344 270.0  30.0  428
 6.450  420.0 -90  27  36   0.781 210.0  30.0  433
 6.450  425.0 -90  27  39   0.781   0.0   0.0  420
 6.450  430.0 -90  27  36   0.781  30.0  30.0  422
 6.450  432.5 -90  27  36   0.781 270.0  30.0  444
 6.450  435.0 -90  27  36   0.781 270.0  30.0  420
 6.450  437.5 -90  27  36   0.781 270.0  30.0  424
 6.450  440.0 -90  27  36   0.781   0.0   0.0  439
 6.450  442.5 -90  27  36   0.781   0.0   0.0  439
 6.450  447.5 -90  27  36   2.344   0.0   0.0  448
 6.450  455.0 -90  27  36   0.781 270.0  30.0  442
 6.450  457.5 -90  27  36   0.781 210.0  30.0  471
 6.450  480.0 -90  27  36   0.781   0.0   0.0  488
 6.450  485.0 -90  27  36   0.781 210.0  30.0  498
 6.500  370.0 -90  30  39  -3.906 210.0  30.0  361
 6.500  372.5 -90  30  39  -3.906 210.0  30.0  362
 6.500  387.5 -90  30  39  -3.906 210.0  30.0  375
 6.500  407.5 -90  30  39   3.906 270.0  30.0  415
 6.550  350.0 -90  30  39  -0.781 330.0  30.0  352
 6.550  352.5 -90  30  39  -0.781 330.0  30.0  351
 6.550  360.0 -90  30  39  -0.781   0.0   0.0  358
 6.650  405.0 -90  30  39  -5.469 150.0  30.0  396
 6.650  422.5 -90  30  39   5.469 210.0  30.0  418
 6.700  432.5 -90  30  39  -5.469 210.0  30.0  424
 7.200  397.5  90  30  39   0.781   0.0   0.0  397
 7.200 1202.5 -90  30  39  -2.344   0.0   0.0 1201
 7.250  730.0  90  30  39   3.906   0.0   0.0  716
 7.350  790.0  90  30  39   5.469   0.0   0.0  780
 7.400  257.5  90  30  39   2.344   0.0   0.0  253
 7.400  495.0  90  30  39   0.781   0.0   0.0  483
 7.400  982.5 -90  30  39  -0.781   0.0   0.0  981
 7.500 1105.0  90  30  39  -5.469   0.0   0.0 1108
 7.500  430.0 -90  30  39   3.906   0.0   0.0  416
 7.950  515.0  90  30  39   3.906   0.0   0.0  508
 8.150  355.0 -90  30  39  -5.469   0.0   0.0  350
 8.250 1265.0 -90  30  39  -3.906   0.0   0.0 1268
 8.500  775.0  90  30  39   2.344   0.0   0.0  770
 8.500 1002.5 -90  30  39   2.344   0.0   0.0 1014
 8.550 1067.5  90  33  42  -0.781   0.0   0.0 1074
 8.800 1125.0 -90  33  42  -0.781   0.0   0.0 1110
 9.000  992.5  90  33  42  -0.781   0.0   0.0  989
 9.050 1282.5 -90  33  42  -3.906   0.0   0.0 1295
 9.250  942.5  90  33  42   0.781   0.0   0.0  940
 9.250  945.0  90  33  42   0.781   0.0   0.0  945
 9.300  770.0  90  33  42  -2.344   0.0   0.0  784
 9.450  330.0  90  33  42   2.344   0.0   0.0  319
