Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:56:20, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4050     265.0       4.7     147.9    3.5156      12.0      18.0
      4050     265.0       5.7     292.0    3.6458       8.0      12.0
      4050     265.0      18.8     128.4    3.7760      13.0      12.0
      4050     265.0      10.3     142.5    3.9063      11.0      15.0
      4050     265.0       8.4     137.8    4.5573      14.0      12.0
      4050     265.0      21.5     160.5    6.2500      17.0      12.0
      4050     265.0      19.5     179.6    6.3802      11.0      12.0
      4050     265.0      18.3     168.2    6.5104      12.0      15.0
      4050     267.0       8.1      88.3    2.2135      15.0      13.5
      4050     267.0      14.0      72.3    2.3438      16.0      16.5
      4050     267.0      14.0      77.0    2.4740      12.0      19.5
      4050     267.0      14.0      90.5    2.6042      16.0      15.0
      4050     267.0      11.9      96.0    2.7344      13.0      19.5
      4050     267.0      18.7     176.9    6.3802      14.0      13.5
      4050     267.0      21.2     170.9    6.5104      14.0      15.0
      4050     270.0      12.3      82.7    1.4323      12.0      13.5
      4050     270.0      12.9      84.7    2.2135      19.0      16.5
      4050     270.0      12.4      74.8    2.3438      14.0      27.0
      4050     270.0      11.8      76.0    2.4740      14.0      31.5
      4050     270.0      12.7      87.6    2.6042      10.0      18.0
      4050     270.0      12.4      90.9    2.7344      13.0      25.5
      4050     270.0      13.2      69.4    2.8646      22.0      13.5
      4050     270.0      10.9      64.1    2.9948      24.0      15.0
      4050     270.0      12.8     101.4    3.1250      11.0      15.0
      4050     270.0      10.0      96.9    3.2552      12.0      16.5
      4050     270.0       8.6      81.9    3.3854      15.0      15.0
      4050     270.0      16.3     136.9    4.4271      13.0      15.0
      4050     270.0      19.4     141.9    4.5573      14.0      19.5
      4050     270.0      24.3     141.1    4.6875       9.0      12.0
      4050     270.0      21.4     145.3    4.8177       5.0      12.0
      4050     270.0      21.2     165.7    6.9010      11.0      13.5
      4050     270.0      20.3     158.6    7.0313       9.0      12.0
      4050     272.0      16.2      88.0    2.7344      12.0      18.0
      4050     272.0      13.5      91.5    2.8646      11.0      22.5
      4050     272.0      13.7     102.6    2.9948      12.0      18.0
      4050     272.0      15.7     118.8    3.3854      18.0      15.0
      4050     272.0      15.8     114.9    3.6458      12.0      16.5
      4050     272.0      14.0     117.4    3.7760      14.0      13.5
      4050     272.0      19.9     131.9    3.9063      13.0      13.5
      4050     272.0      16.0     176.1    6.6406      11.0      12.0
      4050     272.0      20.8     175.4    6.7708      14.0      15.0
      4050     272.0      22.6     165.7    6.9010      19.0      16.5
      4050     272.0      22.8     170.9    7.0313      20.0      18.0
      4050     272.0      20.4     162.3    7.1615      13.0      15.0
      4050     272.0      21.6     161.5    7.2917      15.0      12.0
      4050     275.0      12.6      88.7    2.3438      13.0      19.5
      4050     275.0      12.1      89.6    2.4740      13.0      22.5
      4050     275.0      16.2      98.3    2.7344      18.0      21.0
      4050     275.0      15.4      95.1    2.8646      16.0      19.5
      4050     275.0      18.2     109.9    2.9948      15.0      18.0
      4050     275.0      15.7     109.6    3.1250      15.0      21.0
      4050     275.0      14.9     110.5    3.2552      14.0      22.5
      4050     275.0      16.0     108.7    3.3854      14.0      19.5
      4050     275.0      17.2     112.9    3.5156      10.0      13.5
      4050     275.0      16.4     113.9    3.6458      13.0      19.5
      4050     275.0      17.5     126.9    3.7760      16.0      13.5
      4050     275.0      19.6     165.8    7.1615      13.0      16.5
      4050     275.0      21.1     165.2    7.2917      13.0      13.5
      4050     277.0      18.2      88.8    2.7344      18.0      15.0
      4050     277.0      18.9      86.2    2.8646      18.0      15.0
      4100     255.0       6.9     321.5    2.6042       8.0      15.0
      4100     255.0       4.5     -11.2    2.7344      12.0      15.0
      4100     255.0       2.8     305.4    2.9948      11.0      22.5
      4100     255.0       4.2     313.8    3.1250      11.0      28.5
      4100     255.0       6.1     317.5    3.2552      12.0      22.5
      4100     255.0       5.4     313.0    3.3854       9.0      21.0
      4100     255.0       6.8     323.0    3.6458      12.0      16.5
      4100     255.0       5.0     313.3    3.7760      13.0      13.5
      4100     255.0       4.0     306.9    3.9063      11.0      15.0
      4100     255.0       5.8     329.7    4.0365       0.0      13.5
      4100     257.0       3.6     -11.1    2.7344      12.0      15.0
      4100     257.0       8.2     308.7    2.8646      12.0      13.5
      4100     257.0       6.4     311.2    2.9948      13.0      24.0
      4100     257.0       7.7     321.6    3.1250       8.0      22.5
      4100     257.0       5.6     290.7    3.2552      10.0      27.0
      4100     257.0       9.6     297.5    3.3854      12.0      24.0
      4100     257.0       2.8     270.2    3.5156      11.0      25.5
      4100     257.0       4.9     276.5    3.6458      10.0      21.0
      4100     257.0       6.9     293.1    3.7760      11.0      18.0
      4100     260.0       1.9      50.3    2.0833       8.0      13.5
      4100     260.0       9.7      23.6    2.2135      13.0      12.0
      4100     260.0      16.2      22.5    2.3438      16.0      12.0
      4100     260.0      10.4     153.9    3.1250       9.0      12.0
      4100     260.0       6.7     288.6    3.2552      10.0      21.0
      4100     260.0       4.2     244.5    3.3854      12.0      27.0
      4100     260.0       3.4     202.0    3.5156      12.0      27.0
      4100     260.0       3.7     174.5    3.6458      12.0      22.5
      4100     260.0       6.1     262.7    3.7760      13.0      18.0
      4100     260.0       7.2     179.6    3.9063      14.0      16.5
      4100     260.0       6.7     198.6    4.1667      11.0      15.0
      4100     260.0       8.0     195.5    4.2969      10.0      15.0
      4100     260.0       8.8     202.9    4.4271       8.0      13.5
      4100     260.0      11.9     193.2    4.8177      15.0      15.0
      4100     260.0      11.4     184.0    4.9479      10.0      12.0
      4100     260.0      16.6     178.1    5.2083      14.0      13.5
      4100     260.0      11.4     183.2    5.3385      10.0      13.5
      4100     260.0      14.5     170.3    5.4688      15.0      13.5
      4100     262.0       9.0      92.5    2.8646       5.0      13.5
      4100     262.0       5.2     101.8    2.9948       7.0      12.0
      4100     262.0       7.0     143.3    3.1250      14.0      13.5
      4100     262.0       6.0     230.8    3.3854      17.0      18.0
      4100     262.0       4.6     223.5    3.5156      15.0      22.5
      4100     262.0       5.0     196.0    3.7760      15.0      18.0
      4100     262.0       7.6     161.2    3.9063      14.0      22.5
      4100     262.0       5.7     186.1    4.0365      15.0      16.5
      4100     262.0      12.1     175.7    4.1667      19.0      18.0
      4100     262.0      11.4     181.9    4.2969      19.0      21.0
      4100     262.0      10.6     188.5    4.4271      14.0      22.5
      4100     262.0      11.4     176.0    4.5573      15.0      18.0
      4100     262.0      13.1     186.9    4.6875      12.0      19.5
      4100     262.0      14.0     178.8    4.8177      15.0      25.5
      4100     262.0      16.4     176.3    4.9479      17.0      21.0
      4100     262.0      14.7     172.5    5.2083      13.0      25.5
      4100     262.0      13.6     181.1    5.3385       7.0      18.0
      4100     262.0      16.0     169.1    5.4688      14.0      22.5
      4100     262.0      17.2     160.1    5.5990       9.0      15.0
      4100     262.0      15.9     175.4    5.7292      20.0      16.5
      4100     262.0      16.9     167.8    5.9896      13.0      12.0
      4100     262.0      13.2     161.0    6.1198       8.0      12.0
      4150     262.0       4.8     197.4    3.3854       4.0      12.0
      4150     262.0       3.6     225.8    3.5156       7.0      19.5
      4150     262.0       5.0     225.2    3.6458      11.0      19.5
      4150     262.0       7.3     219.8    3.7760      15.0      15.0
      4150     262.0       8.6     170.7    3.9063       5.0      13.5
      4150     262.0      11.1     175.4    4.4271      13.0      13.5
      4150     262.0      11.3     177.2    4.5573      16.0      15.0
      4150     262.0      12.2     173.8    4.8177      11.0      18.0
      4150     262.0      14.9     177.5    4.9479      11.0      16.5
      4150     262.0      16.1     179.4    5.2083      16.0      15.0
      4150     262.0      14.2     176.9    5.3385       9.0      15.0
      4150     262.0      14.8     162.8    5.4688      10.0      16.5
      4150     262.0      15.5     161.1    5.5990       7.0      12.0
      4150     265.0      13.5     181.5    4.8177       7.0      13.5
      4150     265.0      14.1     181.2    4.9479      12.0      13.5
      4150     265.0      18.3     170.6    6.3802       9.0      16.5
      4150     265.0      17.9     174.7    6.5104       6.0      15.0
      4150     267.0      20.8     169.5    6.3802      11.0      15.0
      4150     267.0      20.7     178.9    6.5104       8.0      15.0
      4150     270.0      11.5      70.7    2.3438      16.0      15.0
      4150     270.0      16.4     130.7    4.4271       7.0      12.0
      4150     270.0      15.9     128.3    4.5573      17.0      12.0
      4150     270.0      18.0     135.0    4.6875       9.0      12.0
      4150     272.0      12.1      73.2    2.2135      16.0      15.0
      4150     272.0      11.8      75.1    2.3438      14.0      19.5
      4150     272.0      12.0      80.4    2.4740      12.0      16.5
      4150     275.0      14.0     100.1    2.7344       9.0      13.5
      4150     275.0      11.9     103.2    2.8646       5.0      12.0
      4150     275.0      14.9     116.6    3.1250      15.0      16.5
      4150     275.0      15.4     110.5    3.2552      15.0      24.0
      4150     275.0      16.6     112.0    3.3854      16.0      19.5
      4150     277.0      13.0     102.7    3.1250      11.0      12.0
      4150     277.0      16.8     108.0    3.2552      12.0      18.0
      4150     277.0      17.5     107.7    3.3854      15.0      13.5
      4200     257.0       7.0     334.0    2.4740       5.0      13.5
      4200     257.0       4.5     282.0    2.8646       3.0      16.5
      4200     257.0       3.8     301.8    2.9948       7.0      22.5
      4200     257.0       5.9     312.9    3.1250      10.0      21.0
      4200     257.0       5.7     318.0    3.3854      12.0      15.0
      4200     257.0       5.4     314.8    3.5156      13.0      15.0
      4200     257.0       5.7     303.8    3.6458      12.0      12.0
      4200     260.0       4.2     292.0    2.8646      11.0      13.5
      4200     260.0       4.1     329.2    2.9948      11.0      19.5
      4200     260.0       4.0     306.9    3.1250      14.0      21.0
      4200     260.0       5.3     283.5    3.2552      19.0      16.5
      4200     262.0       5.7     190.2    3.2552      12.0      13.5
      4200     262.0       6.4     175.4    3.3854      12.0      18.0
      4200     262.0       6.1     182.0    3.5156      16.0      18.0
      4200     262.0      13.2     174.2    4.8177       7.0      16.5
      4200     262.0      15.0     171.4    4.9479       6.0      13.5
      4200     262.0      16.8     171.8    5.2083      16.0      15.0
      4200     262.0      15.9     172.7    5.3385      12.0      18.0
      4200     262.0      15.6     168.0    5.4688      10.0      16.5
      4200     262.0      18.0     168.4    5.5990       6.0      12.0
      4200     265.0       5.9     160.6    3.2552      14.0      18.0
      4200     265.0       4.5     183.6    3.3854      13.0      21.0
      4200     265.0       4.4     193.4    3.5156      13.0      21.0
      4200     265.0       5.7     222.1    3.6458      15.0      19.5
      4200     265.0       9.6     160.3    3.9063      15.0      18.0
      4200     265.0       9.8     158.1    4.0365      13.0      15.0
      4200     265.0      15.0     171.4    5.2083      13.0      13.5
      4200     265.0      13.0     170.2    5.3385      14.0      15.0
      4200     265.0      15.7     169.4    5.4688      13.0      13.5
      4200     265.0      20.0     160.2    5.5990      12.0      12.0
      4250     257.0       3.6       7.5    2.7344      17.0      12.0
      4250     257.0       3.9     -17.6    2.8646       9.0      15.0
      4250     257.0       1.4     270.2    3.2552      12.0      13.5
      4250     260.0       2.4     332.6    2.7344       8.0      18.0
      4250     260.0       5.7     331.5    2.8646       5.0      21.0
      4250     260.0       8.2     331.8    2.9948       4.0      19.5
      4250     260.0       3.2     216.0    3.1250      10.0      18.0
      4250     260.0       2.2     242.2    3.2552      10.0      22.5
      4250     262.0       0.8     233.0    3.1250      12.0      15.0
      4250     262.0       2.5     220.4    3.2552       4.0      15.0
      4250     262.0       5.3     190.7    3.3854      11.0      18.0
      4250     262.0       6.1     211.9    3.5156      12.0      18.0
      4250     262.0      11.6     181.5    4.4271      16.0      12.0
      4250     262.0       9.8     184.1    4.5573      15.0      13.5
      4250     262.0      10.3     174.8    5.0781       8.0      13.5
      4250     262.0      11.8     174.3    5.2083      10.0      15.0
      4250     262.0      14.4     174.3    5.3385      13.0      13.5
      4250     265.0       4.4     161.8    3.2552      12.0      19.5
      4250     265.0       5.8     187.7    3.3854      14.0      24.0
      4250     265.0       6.3     209.1    3.5156      14.0      22.5
      4250     265.0       6.4     213.8    3.6458       9.0      18.0
      4250     265.0       6.7     166.5    3.7760       8.0      13.5
      4250     265.0       9.6     141.4    3.9063      10.0      12.0
      4250     265.0       9.6     188.5    4.2969       9.0      16.5
      4250     265.0       9.1     183.6    4.4271       7.0      18.0
      4250     265.0       8.8     183.0    4.5573       7.0      16.5
      4250     265.0      11.1     178.5    4.6875      14.0      15.0
      4250     265.0      12.9     174.7    4.8177      17.0      15.0
      4250     265.0       9.9     175.4    5.0781      11.0      12.0
      4250     265.0      12.0     166.8    5.2083      12.0      13.5
      4250     265.0      19.5     185.8    6.3802       7.0      12.0
      4250     267.0       8.0     112.9    3.2552      13.0      15.0
      4250     267.0       7.4     159.9    3.3854       8.0      15.0
      4250     267.0       6.9     212.9    3.5156      16.0      15.0
      4250     267.0       8.5     250.7    3.6458       4.0      12.0
      4250     267.0      18.8     161.6    5.9896      13.0      16.5
      4250     267.0      19.1     168.3    6.1198      13.0      16.5
      4250     267.0      20.7     163.8    6.2500      11.0      15.0
      4250     267.0      19.1     170.6    6.3802      13.0      16.5
      4250     267.0      20.1     177.8    6.5104      12.0      15.0
      4250     270.0      18.2     188.6    6.1198      14.0      12.0
      4250     270.0      20.5     185.5    6.2500      10.0      13.5
      4000     255.0       4.3     327.1    3.5156      13.0      24.0
      4000     255.0       5.6     329.4    3.6458      13.0      25.5
      4000     255.0       8.0     334.3    3.7760      15.0      16.5
      4000     257.0       4.2     334.5    2.9948      13.0      24.0
      4000     257.0       3.3     -16.7    3.1250      16.0      27.0
      4000     257.0       3.2     -13.0    3.2552      15.0      28.5
      4000     257.0       4.3     327.1    3.3854      12.0      25.5
      4000     257.0       3.9     -23.0    3.5156      10.0      28.5
      4000     257.0       4.4     322.4    3.6458      12.0      39.0
      4000     257.0       4.7     316.5    3.7760      14.0      39.0
      4000     257.0       5.1     316.0    3.9063      16.0      31.5
      4000     260.0       5.1      17.6    2.7344      15.0      13.5
      4000     260.0       6.2      28.1    2.8646      13.0      16.5
      4000     260.0       5.7      -2.2    2.9948      13.0      16.5
      4000     260.0       3.2       8.0    3.1250      13.0      19.5
      4000     260.0       1.2      15.7    3.2552      12.0      22.5
      4000     260.0       2.9     322.1    3.3854      14.0      24.0
      4000     260.0       2.0     -17.8    3.5156      12.0      25.5
      4000     260.0       3.8     320.3    3.6458      10.0      30.0
      4000     260.0       4.1     310.4    3.7760      11.0      31.5
      4000     260.0       2.7     294.7    3.9063      13.0      28.5
      4000     260.0       3.5     247.0    4.0365      12.0      25.5
      4000     260.0       3.8     204.0    4.1667      13.0      19.5
      4000     262.0       6.1      47.5    2.7344      14.0      13.5
      4000     262.0       7.1     151.0    3.6458      15.0      19.5
      4000     262.0       5.9     158.8    3.7760      17.0      21.0
      4000     262.0       7.3     173.2    3.9063      10.0      22.5
      4000     262.0       5.7     177.8    4.0365      11.0      28.5
      4000     262.0       7.7     148.7    4.1667      10.0      19.5
      4000     262.0      14.5     215.2    4.2969      14.0      12.0
      4000     262.0      11.0     184.0    4.4271      10.0      15.0
      4000     262.0      10.8     173.9    4.5573      12.0      15.0
      4000     262.0      18.5     169.9    4.8177       7.0      13.5
      4000     262.0      12.1     184.4    4.9479      11.0      19.5
      4000     262.0      24.7     167.2    5.0781      13.0      12.0
      4000     262.0      15.3     173.2    5.2083      12.0      22.5
      4000     262.0      15.5     172.4    5.3385       9.0      16.5
      4000     262.0      14.4     175.9    5.4688      14.0      22.5
      4000     262.0      14.7     172.5    5.5990      14.0      19.5
      4000     262.0      14.3     172.1    5.7292      17.0      13.5
      4000     262.0      16.0     174.0    5.8594      20.0      15.0
      4000     265.0       6.8      85.9    2.9948      18.0      13.5
      4000     265.0       6.7     129.0    3.1250      14.0      15.0
      4000     265.0      14.9     138.8    3.7760      10.0      12.0
      4000     265.0      13.8     167.9    3.9063      10.0      13.5
      4000     265.0      14.9     154.9    4.0365      10.0      16.5
      4000     265.0       8.8     187.4    4.2969      12.0      18.0
      4000     265.0      10.8     161.9    4.4271      15.0      15.0
      4000     265.0      14.6     201.5    4.9479      18.0      12.0
      4000     265.0      16.6     164.8    5.0781       9.0      15.0
      4000     265.0      14.8     163.5    5.2083      12.0      22.5
      4000     265.0      13.1     171.8    5.3385      11.0      19.5
      4000     265.0      16.0     169.1    5.4688      13.0      19.5
      4000     265.0      18.0     160.6    5.5990      17.0      16.5
      4050     255.0       5.5     -23.0    2.9948       9.0      13.5
      4050     255.0       4.2     288.4    3.1250       4.0      12.0
      4050     255.0       3.9     331.6    3.2552       9.0      22.5
      4050     255.0       3.9     331.6    3.3854      11.0      21.0
      4050     255.0      11.4     329.5    3.5156      11.0      16.5
      4050     255.0       9.1     330.0    3.6458       0.0      16.5
      4050     257.0       2.8     -11.7    2.4740      19.0      12.0
      4050     257.0       4.5     -11.2    2.6042      17.0      15.0
      4050     257.0       3.5     -20.0    2.7344      10.0      12.0
      4050     257.0       4.8      -5.2    2.8646      12.0      22.5
      4050     257.0       5.2      -4.6    2.9948       8.0      24.0
      4050     257.0       3.9     -17.6    3.1250      15.0      28.5
      4050     257.0       3.8      -0.2    3.2552      16.0      30.0
      4050     257.0       8.5     312.7    3.3854      11.0      24.0
      4050     257.0       6.9     330.8    3.5156      11.0      36.0
      4050     257.0       6.2     328.4    3.6458      11.0      36.0
      4050     257.0       6.3     330.3    3.7760      13.0      34.5
      4050     257.0       6.9     313.2    3.9063      12.0      22.5
      4050     257.0       5.7     301.3    4.0365      23.0      16.5
      4050     257.0       6.9     313.2    4.1667      21.0      16.5
      4050     257.0       5.0     -23.0    4.2969      27.0      13.5
      4050     260.0       6.2      -0.2    2.7344      22.0      15.0
      4050     260.0       7.4      -8.6    2.8646      17.0      15.0
      4050     260.0       2.8       8.6    3.1250       8.0      19.5
      4050     260.0       2.2      47.0    3.2552      10.0      21.0
      4050     260.0      26.7     315.6    3.5156      26.0      16.5
      4050     260.0       1.0     292.0    3.6458      25.0      25.5
      4050     260.0       5.3     324.9    3.7760      23.0      28.5
      4050     260.0      13.9     169.4    4.0365      21.0      12.0
      4050     260.0       5.9     275.2    4.1667      14.0      13.5
      4050     262.0      16.9     121.0    3.3854      12.0      12.0
      4050     262.0       4.7     147.9    3.5156      11.0      21.0
      4050     262.0       1.4     196.8    3.6458      12.0      19.5
      4050     262.0       5.6     195.4    3.7760      10.0      21.0
      4050     262.0       5.1     206.4    3.9063      12.0      28.5
      4050     262.0       6.6     256.7    4.0365      12.0      22.5
      4050     262.0       8.4     176.2    4.1667      13.0      21.0
      4050     262.0       8.9     186.8    4.2969      12.0      19.5
      4050     262.0      11.1     182.7    4.5573      14.0      18.0
      4050     262.0      17.7     167.4    4.6875      10.0      18.0
      4050     262.0      17.9     167.8    4.8177       8.0      16.5
      4050     262.0      16.6     169.3    4.9479       8.0      18.0
      4050     262.0      16.4     172.1    5.0781      13.0      22.5
      4050     262.0      19.5     167.6    5.2083      15.0      18.0
      4050     262.0      15.2     174.1    5.3385      13.0      22.5
      4050     262.0      16.1     175.2    5.4688      15.0      24.0
      4050     262.0      15.6     168.0    5.5990      12.0      16.5
      4050     262.0      13.7     169.5    5.7292      10.0      15.0
      4050     262.0      15.4     182.0    5.8594      17.0      13.5
      4050     265.0       5.8     140.3    3.7760      13.0      15.0
      4050     265.0       6.7     297.6    3.9063       0.0      13.5
      4050     265.0      15.5     166.0    4.6875      14.0      15.0
      4050     265.0      15.7     161.8    4.8177       9.0      19.5
      4050     265.0      15.8     172.0    4.9479       9.0      18.0
      4050     265.0      18.0     171.5    5.0781      18.0      18.0
      4050     265.0      17.5     173.1    5.2083      13.0      18.0
      4050     265.0      15.7     177.2    5.3385      12.0      16.5
      4050     265.0      15.6     168.0    5.4688      14.0      19.5
      4050     265.0      14.8     167.2    5.5990      17.0      12.0
      4050     265.0      17.5     164.4    5.7292      16.0      13.5
      4050     265.0      18.2     173.8    5.8594      15.0      15.0
      4100     255.0       3.9     -23.0    2.9948      14.0      13.5
      4100     255.0       4.4     -18.2    3.1250      13.0      21.0
      4100     255.0       5.2     309.5    3.2552      15.0      12.0
      4100     255.0       6.7     333.8    3.3854      11.0      25.5
      4100     255.0       7.9     -21.7    3.5156       7.0      16.5
      4100     255.0       7.0     318.6    3.6458      13.0      16.5
      4100     255.0      10.1     324.3    3.7760      18.0      15.0
      4100     257.0       1.9       6.1    2.4740      16.0      12.0
      4100     257.0       6.7     333.8    2.6042       8.0      12.0
      4100     257.0       4.6     334.7    2.7344      14.0      21.0
      4100     257.0       5.2       4.5    2.8646      15.0      19.5
      4100     257.0       3.6     325.1    2.9948       8.0      25.5
      4100     257.0       3.5     334.0    3.1250      13.0      33.0
      4100     257.0       6.3     332.0    3.3854      11.0      34.5
      4100     257.0       7.3     329.7    3.5156       9.0      28.5
      4100     257.0       4.9     317.2    3.6458       9.0      33.0
      4100     257.0       5.1     322.5    3.7760      11.0      27.0
      4100     257.0       1.9     331.3    4.5573      13.0      13.5
      4100     257.0       3.9     328.9    4.6875       9.0      13.5
      4100     260.0       6.6       9.4    2.6042       9.0      15.0
      4100     260.0       7.5       4.8    2.7344       2.0      13.5
      4100     260.0       1.7      -4.6    2.9948      11.0      18.0
      4100     260.0       4.7     316.5    3.1250       8.0      22.5
      4100     260.0       3.8      -0.2    3.2552      20.0      19.5
      4100     260.0       3.3     150.7    3.3854      14.0      18.0
      4100     260.0       1.3     247.0    3.5156       4.0      24.0
      4100     260.0       7.6     191.1    3.6458       9.0      22.5
      4100     260.0       4.1     254.8    3.7760      15.0      27.0
      4100     260.0       2.8     283.9    3.9063      17.0      22.5
      4100     260.0       4.7     303.3    4.0365      15.0      19.5
      4100     262.0       2.9     117.2    2.9948      17.0      15.0
      4100     262.0       6.7      76.5    3.1250       9.0      12.0
      4100     262.0       6.4     106.2    3.3854      14.0      18.0
      4100     262.0       6.9     113.1    3.5156      14.0      18.0
      4100     262.0       4.6     218.4    3.7760      16.0      21.0
      4100     262.0       4.6     215.2    3.9063      15.0      27.0
      4100     262.0       6.7     312.6    4.0365      20.0      13.5
      4100     262.0      10.1     174.1    4.1667      11.0      21.0
      4100     262.0      15.7     161.1    4.2969       5.0      16.5
      4100     262.0      10.8     177.0    4.4271      13.0      24.0
      4100     262.0      12.6     176.8    4.5573      14.0      25.5
      4100     262.0      15.0     174.3    4.6875      13.0      18.0
      4100     262.0      11.0     175.7    4.8177      15.0      18.0
      4100     262.0      13.4     176.4    4.9479      15.0      24.0
      4100     262.0      15.0     174.3    5.0781      18.0      19.5
      4100     262.0      13.8     174.2    5.2083      14.0      21.0
      4100     262.0      15.2     176.3    5.3385      14.0      21.0
      4100     262.0      18.5     176.5    5.4688      11.0      12.0
      4100     265.0       8.3      99.3    2.8646      14.0      15.0
      4100     265.0       8.5      91.3    2.9948      13.0      15.0
      4100     265.0       3.0     171.0    3.9063      18.0      21.0
      4100     265.0       4.3     237.1    4.0365      13.0      19.5
      4100     265.0      15.0     164.1    4.2969       8.0      19.5
      4100     265.0      13.0     173.6    4.4271      12.0      22.5
      4100     265.0      12.7     175.7    4.5573      15.0      22.5
      4100     265.0      14.0     191.8    4.6875      13.0      16.5
      4100     265.0      12.7     174.9    4.8177      13.0      21.0
      4100     265.0      14.7     169.5    4.9479      15.0      24.0
      4100     265.0      18.0     179.0    5.0781      20.0      13.5
      4100     265.0      15.1     165.5    5.2083      14.0      19.5
      4100     265.0      14.3     181.6    5.3385      18.0      13.5
      4100     265.0      18.0     157.6    5.5990      14.0      15.0
      4100     265.0      18.0     159.4    5.7292      12.0      19.5
      4100     265.0      18.4     159.9    5.8594      16.0      16.5
      4150     257.0       1.0     112.0    2.9948       3.0      12.0
      4150     257.0       2.1       8.0    3.1250       9.0      16.5
      4150     257.0       6.9     330.8    3.2552      12.0      19.5
      4150     257.0       5.4     333.1    3.3854      10.0      21.0
      4150     257.0       5.8     310.4    3.5156      13.0      15.0
      4150     257.0       8.7     333.4    3.6458      14.0      18.0
      4150     260.0       2.4     -18.6    3.1250      13.0      15.0
      4150     260.0       6.4     313.4    3.2552      11.0      13.5
      4150     260.0       4.8     262.7    3.3854      13.0      13.5
      4150     260.0       4.6     313.5    3.5156      12.0      19.5
      4150     260.0       0.9     247.0    3.6458       9.0      21.0
      4150     260.0       2.5     199.0    3.7760       9.0      16.5
      4150     262.0       6.8     175.9    3.6458      16.0      16.5
      4150     262.0       7.0     178.8    3.7760      14.0      21.0
      4150     262.0       5.7     192.8    3.9063      13.0      21.0
      4150     262.0      10.7     178.3    4.2969      14.0      15.0
      4150     262.0      11.0     176.7    4.4271      11.0      21.0
      4150     262.0      10.6     176.4    4.5573      12.0      19.5
      4150     265.0       5.4     161.0    3.6458      19.0      13.5
      4150     265.0       7.7     172.4    3.7760      17.0      19.5
      4150     265.0       9.9     165.6    3.9063      12.0      13.5
      4150     265.0      11.5     175.7    4.2969      13.0      16.5
      4150     265.0      11.1     175.4    4.4271      11.0      22.5
      4150     265.0      11.5     180.7    4.5573      11.0      19.5
      4150     265.0      13.5     173.0    4.6875      14.0      12.0
      4150     265.0      14.1     163.9    4.8177      17.0      13.5
      4150     265.0      14.6     161.4    4.9479      19.0      12.0
      4150     267.0       9.8      91.6    2.8646      14.0      12.0
      4150     267.0      10.4      91.3    2.9948      11.0      12.0
      4200     257.0       4.8     319.3    2.9948       3.0      12.0
      4200     257.0       4.1     -20.4    3.1250      10.0      19.5
      4200     257.0       4.8     332.6    3.2552       9.0      21.0
      4200     257.0       5.6     325.7    3.3854      12.0      25.5
      4200     257.0       5.5     321.6    3.5156      13.0      24.0
      4200     257.0       4.4     288.6    3.6458      16.0      13.5
      4200     260.0       3.9      14.4    2.8646      12.0      15.0
      4200     260.0       1.9     263.7    2.9948      11.0      13.5
      4200     260.0       2.2     -23.0    3.1250      10.0      18.0
      4200     260.0       5.6     -15.4    3.2552       4.0      15.0
      4200     260.0       7.9     324.9    3.3854       8.0      24.0
      4200     260.0       6.6     314.0    3.5156      12.0      27.0
      4200     260.0       6.1     301.9    3.6458      15.0      22.5
      4200     262.0       6.3     287.2    3.6458      22.0      13.5
      4200     262.0       4.4     193.4    3.7760      16.0      16.5
      4200     262.0       4.0     187.1    3.9063      15.0      18.0
      4200     262.0       4.6     203.6    4.0365      12.0      12.0
      4200     262.0      10.9     174.8    4.4271       6.0      15.0
      4200     262.0      11.9     182.8    4.5573      12.0      12.0
      4200     265.0      11.4     174.0    4.2969       4.0      12.0
      4200     265.0      10.9     174.8    4.4271       8.0      13.5
      4200     265.0      13.0     167.7    4.6875      13.0      15.0
      4200     265.0      13.3     173.2    4.8177      18.0      13.5
      4200     265.0      16.8     175.8    4.9479      16.0      12.0
      4200     265.0      17.7     168.0    5.0781      12.0      13.5
      4200     265.0      16.5     172.8    5.4688      18.0      12.0
      4250     257.0       5.8     327.8    3.2552       4.0      18.0
      4250     257.0       5.0     328.6    3.3854       3.0      19.5
      4250     257.0       4.3     329.6    3.5156       2.0      12.0
      4250     260.0       3.5       2.2    2.7344       8.0      15.0
      4250     260.0       3.0       6.8    2.8646      10.0      19.5
      4250     260.0       0.7     123.3    2.9948      13.0      16.5
      4250     260.0       4.8     330.4    3.2552       9.0      25.5
      4250     260.0       5.0     328.6    3.3854       9.0      28.5
      4250     260.0       6.7     330.7    3.5156       8.0      21.0
      4250     260.0       5.8     306.4    3.6458       8.0      18.0
      4250     262.0       1.1     237.5    3.2552      10.0      22.5
      4250     262.0       1.3     328.9    3.3854      12.0      24.0
      4250     262.0       0.8     143.0    3.5156      12.0      15.0
      4250     262.0       2.6     181.8    3.6458      11.0      22.5
      4250     262.0       5.1     169.5    3.7760      12.0      21.0
      4250     265.0       1.7     157.0    3.2552       4.0      13.5
      4250     265.0       2.9     130.4    3.3854       7.0      13.5
      4250     265.0       3.3     199.7    3.5156       8.0      13.5
