Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 10:03:50, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4100     290.0      17.4      86.4    1.5625      11.0      16.5
      4100     290.0      12.6      86.0    1.6927      16.0      13.5
      4150     282.0       8.7     263.1   -1.4323      12.0      12.0
      4150     282.0       6.8     272.9   -1.3021      11.0      19.5
      4150     282.0       6.6     285.2   -1.0417      14.0      21.0
      4150     282.0       4.6     296.9   -0.9115      11.0      19.5
      4150     282.0       3.4     292.0   -0.7812      11.0      22.5
      4150     282.0       3.9     272.4   -0.6510      11.0      22.5
      4150     282.0       3.4     259.5   -0.5208      11.0      19.5
      4150     282.0       7.0     276.9   -0.3906      11.0      15.0
      4150     282.0       5.5     289.3   -0.2604      11.0      24.0
      4150     282.0       4.4     300.6   -0.1302      11.0      21.0
      4150     282.0       3.7     319.5    0.1302       9.0      19.5
      4150     282.0       6.3     289.6    0.2604      10.0      18.0
      4150     282.0       3.8     314.2    0.5208       9.0      13.5
      4150     282.0       2.5      40.4    0.6510      12.0      18.0
      4150     282.0       1.8      91.0    0.7813      13.0      13.5
      4150     285.0      10.4     253.1   -2.2135      14.0      15.0
      4150     285.0      10.2     246.0   -2.0833      21.0      18.0
      4150     285.0      11.8     108.2   -1.9531      14.0      12.0
      4150     285.0       5.9     259.7   -1.8229      10.0      22.5
      4150     285.0       6.6     258.3   -1.6927      13.0      24.0
      4150     285.0       6.6     245.4   -1.5625      10.0      21.0
      4150     285.0      10.4     266.7   -1.4323       9.0      22.5
      4150     285.0       6.7     261.4   -1.3021      14.0      25.5
      4150     285.0       6.4     167.0   -1.1719      20.0      16.5
      4150     285.0       4.1     265.4   -1.0417      14.0      28.5
      4150     285.0       6.0     268.8   -0.9115      15.0      25.5
      4150     285.0      11.6     115.9   -0.7812      10.0      16.5
      4150     285.0       1.3     247.0   -0.6510      11.0      28.5
      4150     285.0       4.3     297.2   -0.5208      13.0      31.5
      4150     285.0       9.1     320.4   -0.3906      14.0      28.5
      4150     285.0       4.6     296.9   -0.2604      12.0      33.0
      4150     285.0       5.2     289.1   -0.1302      10.0      28.5
      4150     285.0       6.9     330.8    0.1302       3.0      21.0
      4150     285.0      13.7     283.7    0.2604      13.0      22.5
      4150     285.0       7.3     274.2    0.3906      21.0      22.5
      4150     285.0       6.4     313.4    0.5208      20.0      21.0
      4150     285.0       3.6      -1.7    0.6510      11.0      27.0
      4150     285.0       3.4     327.5    0.7813      12.0      25.5
      4150     285.0       0.7      10.7    0.9115      15.0      25.5
      4150     285.0       1.9      50.3    1.0417      11.0      24.0
      4150     285.0       5.8     314.5    1.1719       7.0      16.5
      4150     285.0       3.7      58.5    1.3021      16.0      18.0
      4150     285.0       5.1      79.5    1.4323      18.0      16.5
      4150     285.0      13.1      75.1    1.6927      18.0      13.5
      4150     285.0      12.3      82.7    1.8229      11.0      12.0
      4150     285.0       5.8      50.3    2.0833      13.0      18.0
      4150     285.0       4.6      38.4    2.2135      13.0      18.0
      4150     285.0       4.9      37.5    2.3438       7.0      15.0
      4150     285.0       7.1      42.4    2.4740      11.0      19.5
      4150     285.0       7.3      36.5    2.6042      13.0      18.0
      4150     287.0       8.0     109.2   -3.5156      17.0      12.0
      4150     287.0      13.6     104.8   -2.6042      17.0      15.0
      4150     287.0       6.6     144.1   -2.4740      12.0      16.5
      4150     287.0       5.2     184.5   -2.3437      10.0      15.0
      4150     287.0       9.1     106.2   -1.9531      14.0      15.0
      4150     287.0       3.7     151.3   -1.8229      12.0      15.0
      4150     287.0       7.4     245.6   -1.6927      12.0      16.5
      4150     287.0      11.6      97.7   -1.4323      12.0      19.5
      4150     287.0       7.9     102.5   -1.3021      13.0      24.0
      4150     287.0       5.9     113.3   -1.1719      13.0      21.0
      4150     287.0       8.7      99.0   -1.0417      13.0      15.0
      4150     287.0       4.9     137.2   -0.9115      11.0      21.0
      4150     287.0      24.6     128.9   -0.7812      12.0      13.5
      4150     287.0       4.5     130.4   -0.6510      10.0      25.5
      4150     287.0       1.1     278.0   -0.5208      11.0      28.5
      4150     287.0       1.9     162.7   -0.3906      13.0      27.0
      4150     287.0       4.3     137.0   -0.2604      12.0      30.0
      4150     287.0       5.5     127.0   -0.1302      10.0      25.5
      4150     287.0      10.5     125.0    0.1302      14.0      16.5
      4150     287.0      16.2     113.4    0.2604      14.0      19.5
      4150     287.0      15.2     111.5    0.3906      10.0      18.0
      4150     287.0      16.6     124.4    0.5208      11.0      16.5
      4150     287.0       3.4       6.4    0.7813      13.0      21.0
      4150     287.0       3.0      88.8    0.9115      14.0      21.0
      4150     287.0       5.1      79.5    1.0417      14.0      22.5
      4150     287.0       4.7      76.1    1.1719      13.0      18.0
      4150     287.0       4.9     101.3    1.3021       6.0      13.5
      4150     287.0       8.8      44.8    2.4740      21.0      13.5
      4150     287.0       9.5      50.0    2.6042      20.0      12.0
      4150     290.0       4.8     157.0   -3.6458      12.0      15.0
      4150     290.0       5.7     181.9   -3.5156      13.0      19.5
      4150     290.0       7.9     209.6   -3.3854      14.0      19.5
      4150     290.0       5.8     149.7   -3.2552      13.0      18.0
      4150     290.0      11.4      97.3   -3.1250      11.0      18.0
      4150     290.0      15.6      86.5   -2.7344      11.0      12.0
      4150     290.0      13.3      93.6   -2.6042      10.0      15.0
      4150     290.0       7.6     106.1   -2.4740      14.0      15.0
      4150     290.0       4.5     176.2   -2.3437      16.0      15.0
      4150     290.0       9.8     112.8   -2.0833      18.0      12.0
      4150     290.0       5.2     150.9   -1.9531      14.0      12.0
      4150     290.0      14.4      93.9   -1.5625      13.0      15.0
      4150     290.0      15.9      96.6   -1.4323      14.0      16.5
      4150     290.0      17.9      96.5   -1.3021       9.0      15.0
      4150     290.0      20.7      94.0   -1.1719       9.0      13.5
      4150     290.0      21.6     106.7   -1.0417      18.0      12.0
      4150     290.0      13.2     105.2   -0.7812      14.0      13.5
      4150     290.0      12.2     110.2   -0.6510      10.0      16.5
      4150     290.0       6.3     132.7   -0.3906      12.0      18.0
      4150     290.0       8.4     110.2   -0.2604      12.0      19.5
      4150     290.0       7.3     102.7   -0.1302      15.0      13.5
      4150     290.0       8.6     121.6    0.2604      12.0      16.5
      4150     290.0       9.8      98.9    0.3906      11.0      19.5
      4150     290.0      13.1      93.9    0.5208      12.0      19.5
      4150     290.0      13.3      83.2    0.7813       6.0      15.0
      4150     290.0      13.5      89.7    0.9115      10.0      15.0
      4150     290.0      12.2      83.0    1.0417      12.0      13.5
      4150     292.0      17.8      97.4   -0.7812       4.0      12.0
      4200     282.0       9.6     258.1   -1.8229       6.0      15.0
      4200     282.0       9.9     256.6   -1.6927       7.0      15.0
      4200     282.0       5.4     271.0   -1.1719       5.0      16.5
      4200     282.0       3.6     258.9   -1.0417       7.0      16.5
      4200     282.0       3.8     276.1   -0.7812      15.0      16.5
      4200     282.0       5.5     260.6   -0.6510      11.0      18.0
      4200     282.0       6.1     262.7   -0.5208       8.0      18.0
      4200     282.0       5.7     271.9   -0.3906       5.0      15.0
      4200     285.0       9.0     257.6   -2.4740      14.0      16.5
      4200     285.0      11.0     265.7   -2.3437      13.0      13.5
      4200     285.0       7.8     275.4   -2.0833       7.0      13.5
      4200     285.0       8.0     255.0   -1.9531      11.0      18.0
      4200     285.0       7.0     248.5   -1.8229      11.0      25.5
      4200     285.0       8.0     255.0   -1.6927       9.0      24.0
      4200     285.0       9.5     260.5   -1.5625      12.0      18.0
      4200     285.0       4.8     269.6   -1.4323       7.0      19.5
      4200     285.0      13.0     263.6   -1.3021      27.0      16.5
      4200     285.0       6.8     272.9   -1.1719      10.0      30.0
      4200     285.0       5.3     280.7   -1.0417       8.0      27.0
      4200     285.0       6.2     319.7   -0.9115       8.0      21.0
      4200     285.0       4.0     306.9   -0.7812      12.0      27.0
      4200     285.0       0.3     202.0   -0.6510       9.0      22.5
      4200     285.0       5.5     289.3   -0.5208      12.0      31.5
      4200     285.0       4.4     292.0   -0.3906      12.0      33.0
      4200     285.0       4.6     296.9   -0.2604      12.0      28.5
      4200     285.0       4.8     274.6   -0.1302      11.0      25.5
      4200     285.0      15.6      58.8    0.1302      10.0      12.0
      4200     285.0      11.2      75.5    0.2604      12.0      13.5
      4200     285.0       2.4      67.0    0.3906      10.0      25.5
      4200     285.0       1.3     -14.9    0.5208      12.0      22.5
      4200     285.0       4.0     315.2    0.6510       7.0      21.0
      4200     285.0       2.6     324.9    0.7813       9.0      24.0
      4200     285.0       2.1      36.0    0.9115      10.0      22.5
      4200     285.0       2.4      71.4    1.0417       9.0      22.5
      4200     285.0       1.6      46.5    1.1719       8.0      21.0
      4200     285.0       3.6     -11.1    1.3021       7.0      15.0
      4200     285.0       7.0      45.2    1.6927      17.0      12.0
      4200     285.0       7.4      67.0    1.8229      16.0      15.0
      4200     285.0       8.2      76.0    2.0833       8.0      15.0
      4200     285.0       7.0      35.0    2.2135       9.0      13.5
      4200     287.0       4.3     237.1   -2.6042      11.0      16.5
      4200     287.0       3.7     226.8   -2.4740      16.0      16.5
      4200     287.0       4.4     232.4   -1.8229      12.0      19.5
      4200     287.0       1.9     186.1   -1.6927       3.0      18.0
      4200     287.0       1.1     216.0   -1.4323       9.0      18.0
      4200     287.0      11.5     289.4   -1.3021       4.0      16.5
      4200     287.0      11.5     272.7   -1.1719      11.0      19.5
      4200     287.0      12.8     124.5   -1.0417      23.0      12.0
      4200     287.0       7.8     278.4   -0.7812      11.0      19.5
      4200     287.0      18.8     292.0   -0.6510       8.0      19.5
      4200     287.0      12.1     301.4   -0.5208       6.0      25.5
      4200     287.0       9.0     302.0   -0.3906      10.0      25.5
      4200     287.0       3.2     211.5    0.1302      17.0      19.5
      4200     287.0       3.9     131.7    0.2604      10.0      24.0
      4200     287.0       2.6     126.8    0.3906      10.0      27.0
      4200     287.0       2.6     312.2    0.5208      12.0      24.0
      4200     287.0       3.7     328.5    0.6510      10.0      27.0
      4200     287.0       2.1      14.9    0.7813      10.0      25.5
      4200     287.0       3.5      70.0    0.9115      11.0      25.5
      4200     287.0       2.4      67.0    1.0417       8.0      24.0
      4200     287.0       1.8      67.0    1.1719       9.0      24.0
      4200     287.0       3.2      77.0    1.3021       9.0      18.0
      4200     287.0       5.5      80.6    1.6927      11.0      18.0
      4200     287.0       6.1      92.0    1.8229      14.0      16.5
      4200     290.0       6.8     186.4   -4.4271      21.0      13.5
      4200     290.0       5.7     138.0   -4.2969      24.0      12.0
      4200     290.0       4.9     176.8   -3.9063      12.0      16.5
      4200     290.0       6.9     219.8   -3.7760      16.0      19.5
      4200     290.0       6.0     202.0   -3.6458      13.0      19.5
      4200     290.0       5.5     182.7   -3.5156      15.0      19.5
      4200     290.0       6.0     197.0   -3.3854      14.0      21.0
      4200     290.0      10.8     240.1   -3.2552       8.0      15.0
      4200     290.0       4.6     154.7   -3.1250       6.0      12.0
      4200     290.0       7.7     111.0   -2.8646      19.0      16.5
      4200     290.0      13.7     102.6   -2.7344      16.0      12.0
      4200     290.0      11.3     124.1   -2.0833      12.0      12.0
      4200     290.0       7.5     147.1   -1.9531      16.0      12.0
      4200     290.0      14.8     106.9   -1.4323      13.0      12.0
      4200     290.0       3.7     148.5   -1.3021      16.0      12.0
      4200     290.0      11.2      95.7   -1.0417      14.0      19.5
      4200     290.0      27.0      77.6   -0.9115       2.0      15.0
      4200     290.0       8.0     123.3   -0.6510      14.0      22.5
      4200     290.0       9.8     114.3   -0.5208       9.0      21.0
      4200     290.0      12.7     118.0   -0.3906      12.0      18.0
      4200     290.0       6.1     182.0   -0.2604      11.0      21.0
      4200     290.0       5.3     210.5   -0.1302       8.0      18.0
      4200     290.0       5.1     178.0    0.1302       9.0      19.5
      4200     290.0       6.1     155.3    0.2604      11.0      22.5
      4200     290.0       7.4     164.1    0.3906      12.0      18.0
      4200     290.0       7.4     -10.0    0.5208       1.0      13.5
      4200     290.0      10.8     330.1    0.6510      10.0      13.5
      4200     290.0       5.7      65.2    0.9115      12.0      15.0
      4200     290.0       7.5      75.5    1.0417      12.0      15.0
      4200     292.0      20.4      88.1   -2.9948      16.0      12.0
      4200     292.0      12.4      99.7   -2.8646      20.0      15.0
      4200     292.0      15.7      96.9   -2.7344      28.0      13.5
      4200     292.0      15.4     100.1   -2.6042      23.0      15.0
      4200     292.0      16.9     104.4   -2.4740      19.0      15.0
      4200     292.0      13.2      97.6   -0.9115      19.0      13.5
      4200     292.0      12.5      96.2   -0.7812      16.0      13.5
      4250     285.0       5.9     245.2   -2.0833      10.0      16.5
      4250     285.0       7.1     213.7   -1.9531       8.0      12.0
      4250     285.0       9.0     272.5   -1.8229      11.0      12.0
      4250     285.0      11.4     279.4   -1.6927       5.0      18.0
      4250     285.0       7.7     271.1   -1.5625       6.0      19.5
      4250     285.0       7.0     292.0   -1.3021      10.0      21.0
      4250     285.0       6.4     280.2   -1.1719       9.0      30.0
      4250     285.0       4.6     287.1   -1.0417      10.0      30.0
      4250     285.0       6.6     304.7   -0.9115       9.0      27.0
      4250     285.0       3.2     313.4   -0.7812      11.0      27.0
      4250     285.0       3.7     279.9   -0.6510      10.0      31.5
      4250     285.0       4.1     310.4   -0.5208      11.0      25.5
      4250     285.0       6.5     302.4   -0.3906      10.0      25.5
      4250     285.0       5.7     303.8   -0.2604      10.0      25.5
      4250     285.0       5.2     292.0   -0.1302      10.0      24.0
      4250     285.0       3.2     282.5    0.1302       9.0      19.5
      4250     285.0       0.8      -9.0    0.2604       8.0      21.0
      4250     285.0       3.6     306.5    0.3906       8.0      24.0
      4250     285.0       5.7     303.8    0.5208      10.0      25.5
      4250     285.0       4.8     309.5    0.6510       9.0      24.0
      4250     285.0       3.5     -20.0    0.7813       7.0      21.0
      4250     285.0       4.2      18.4    0.9115       9.0      18.0
      4250     285.0       3.9      35.6    1.0417      10.0      15.0
      4250     285.0       3.8     301.8    1.1719      12.0      12.0
      4250     287.0       6.6     211.1   -2.7344       8.0      16.5
      4250     287.0       5.2     138.6   -2.6042       7.0      13.5
      4250     287.0       0.7     303.3   -1.6927       9.0      22.5
      4250     287.0       2.6     277.3   -1.5625      10.0      25.5
      4250     287.0       4.3     264.7   -1.4323      13.0      16.5
      4250     287.0       5.4     314.8   -1.3021       8.0      22.5
      4250     287.0       4.1     286.5   -1.1719      10.0      28.5
      4250     287.0       5.0     295.0   -1.0417      10.0      30.0
      4250     287.0       7.3     313.0   -0.9115      10.0      27.0
      4250     287.0       9.3     -16.1   -0.7812      10.0      19.5
      4250     287.0       5.8     327.8   -0.6510       7.0      25.5
      4250     287.0       3.6     325.1   -0.5208       9.0      28.5
      4250     287.0       1.9     325.7   -0.3906       9.0      30.0
      4250     287.0       8.5      15.9   -0.2604      10.0      22.5
      4250     287.0       4.2     313.8   -0.1302      13.0      27.0
      4250     287.0       2.1      -7.7    0.1302      14.0      25.5
      4250     287.0       3.0      45.2    0.2604      12.0      27.0
      4250     287.0       2.0     -23.0    0.3906       8.0      28.5
      4250     287.0       8.3     300.1    0.5208      11.0      24.0
      4250     287.0       4.1     318.6    0.6510      10.0      27.0
      4250     287.0      13.3     100.0    0.7813      13.0      16.5
      4250     287.0       4.2      67.0    0.9115      10.0      22.5
      4250     287.0       3.8      50.3    1.0417      12.0      13.5
      4250     287.0      10.6     111.3    1.3021      13.0      12.0
      4250     287.0       3.7      93.6    1.4323      13.0      18.0
      4250     287.0       6.9      94.3    1.5625      13.0      21.0
      4250     287.0       7.7      82.4    1.6927      15.0      22.5
      4250     287.0       6.0      84.9    1.8229      18.0      16.5
      4250     287.0       7.4      41.7    2.3438      10.0      16.5
      4250     290.0       7.3     197.9   -3.9063      15.0      13.5
      4250     290.0       7.8     193.3   -3.7760      14.0      15.0
      4250     290.0       5.3     217.8   -3.6458      13.0      15.0
      4250     290.0       5.4     206.2   -3.5156      12.0      16.5
      4250     290.0       7.7     211.8   -3.3854      10.0      13.5
      4250     290.0       9.8     221.4   -3.2552       8.0      15.0
      4250     290.0       5.2     199.1   -3.1250       4.0      15.0
      4250     290.0       6.8     160.1   -2.7344      10.0      15.0
      4250     290.0       8.8     126.7   -2.6042      15.0      21.0
      4250     290.0      12.3     120.0   -2.4740      17.0      22.5
      4250     290.0      14.2     115.2   -2.3437      20.0      21.0
      4250     290.0      11.7     111.4   -2.2135      14.0      18.0
      4250     290.0      14.0     115.2   -2.0833       9.0      13.5
      4250     290.0      14.9     112.5   -1.9531      16.0      19.5
      4250     290.0      10.9     111.3   -1.8229      17.0      16.5
      4250     290.0       8.2      92.4   -1.6927      12.0      18.0
      4250     290.0       8.0      93.0   -1.5625      11.0      18.0
      4250     290.0       2.3     265.4   -1.1719       0.0      13.5
      4250     290.0       7.3     181.0   -1.0417       7.0      15.0
      4250     290.0      10.4     137.3   -0.9115      12.0      21.0
      4250     290.0       6.4     127.5   -0.7812      15.0      24.0
      4250     290.0       5.7     160.7   -0.6510      15.0      27.0
      4250     290.0       5.3     193.5   -0.5208      13.0      25.5
      4250     290.0      10.7     268.3   -0.3906       3.0      18.0
      4250     290.0      15.7     152.9   -0.2604      14.0      15.0
      4250     290.0       6.8     189.8   -0.1302      10.0      19.5
      4250     290.0       7.4     161.3    0.1302      12.0      24.0
      4250     290.0       7.7     173.7    0.2604      13.0      24.0
      4250     290.0       6.5      67.0    0.5208      16.0      13.5
      4250     290.0       3.2      80.2    0.6510      10.0      19.5
      4250     290.0      10.9      87.9    0.7813      14.0      18.0
      4250     290.0       2.6      62.9    0.9115      13.0      18.0
      4250     290.0       8.4      93.0    1.5625       9.0      13.5
      4250     290.0      10.2      71.2    1.6927       9.0      12.0
      4250     292.0       6.7     147.5   -3.7760      13.0      15.0
      4250     292.0       9.6     125.5   -3.6458      13.0      12.0
      4250     292.0       6.6     180.0   -3.5156      16.0      13.5
      4250     292.0       6.7     205.4   -3.3854      10.0      16.5
      4250     292.0      12.4     230.5   -3.2552       8.0      15.0
      4250     292.0      10.7      97.1   -2.9948      12.0      13.5
      4250     292.0      13.1     104.5   -2.8646      11.0      12.0
      4250     292.0      12.7     106.1   -2.7344       7.0      15.0
      4250     292.0       9.9     113.5   -2.6042      13.0      19.5
      4250     292.0      14.1     107.2   -2.4740      17.0      21.0
      4250     292.0      16.9     103.0   -2.3437      18.0      19.5
      4250     292.0      14.8     103.3   -2.2135      19.0      18.0
      4250     292.0      10.9     115.5   -2.0833      15.0      15.0
      4250     292.0      13.0     126.0   -1.9531      12.0      12.0
      4250     292.0      12.0      91.6   -1.0417      18.0      13.5
      4250     292.0      13.0      95.0   -0.9115      17.0      18.0
      4250     292.0      13.0      93.2   -0.7812      14.0      18.0
      4250     292.0       8.7      93.6   -0.1302      13.0      15.0
      4250     292.0       8.3     145.4    0.1302      10.0      13.5
      4000     280.0       1.1       8.0    1.4323      11.0      13.5
      4000     280.0       2.0     331.8    1.5625       3.0      12.0
      4000     280.0       2.2     -13.5    1.6927      12.0      15.0
      4000     280.0       4.4     322.4    1.8229      16.0      13.5
      4000     282.0       6.4     233.8   -0.5208      18.0      12.0
      4000     282.0      10.4     262.5    0.1302      14.0      22.5
      4000     282.0      11.7     268.3    0.2604      15.0      24.0
      4000     282.0      13.8     265.9    0.3906      14.0      22.5
      4000     282.0      11.1     257.6    0.5208      15.0      22.5
      4000     282.0       6.6     256.7    0.6510      15.0      28.5
      4000     282.0       6.8     259.5    0.7813      14.0      31.5
      4000     282.0       7.2     258.9    0.9115      15.0      31.5
      4000     282.0       7.0     260.7    1.0417      16.0      33.0
      4000     282.0       7.1     254.5    1.1719      16.0      33.0
      4000     282.0       5.1     257.5    1.3021      15.0      36.0
      4000     282.0       3.1     275.1    1.4323      14.0      37.5
      4000     282.0       2.5     273.6    1.5625      12.0      37.5
      4000     282.0       1.9     235.7    1.6927      12.0      33.0
      4000     282.0       6.8      48.1    1.8229      17.0      25.5
      4000     282.0       6.1      23.2    1.9531      14.0      27.0
      4000     282.0       7.0     307.1    2.0833      13.0      22.5
      4000     282.0       5.6     270.2    2.2135      10.0      27.0
      4000     282.0       6.5     267.0    2.3438       8.0      27.0
      4000     282.0       5.1     284.7    2.4740      12.0      30.0
      4000     282.0       4.4     295.4    2.6042      14.0      31.5
      4000     282.0       4.2     295.6    2.7344      15.0      30.0
      4000     282.0       8.2     275.3    2.8646      15.0      25.5
      4000     282.0       7.5     283.0    2.9948      10.0      22.5
      4000     282.0       4.8     328.3    3.1250       9.0      18.0
      4000     285.0       7.5     267.2   -0.1302      14.0      21.0
      4000     285.0       5.7     250.7    0.1302      13.0      27.0
      4000     285.0       7.6     281.1    0.2604      13.0      25.5
      4000     285.0      13.4     266.4    0.3906      19.0      22.5
      4000     285.0      14.2     258.3    0.5208      16.0      22.5
      4000     285.0       4.5     258.8    0.6510      12.0      33.0
      4000     285.0       2.1     257.3    0.7813      13.0      36.0
      4000     285.0       4.0     263.0    0.9115      13.0      36.0
      4000     285.0       4.3     254.4    1.0417      13.0      34.5
      4000     285.0       0.4     183.6    1.1719      12.0      30.0
      4000     285.0       5.4     264.8    1.3021      15.0      34.5
      4000     285.0       5.8     281.7    1.4323      13.0      37.5
      4000     285.0       7.4     269.1    1.5625      10.0      33.0
      4000     285.0       3.0       6.8    1.6927      13.0      30.0
      4000     285.0       2.2     327.5    1.8229      13.0      37.5
      4000     285.0       2.6     306.8    1.9531      12.0      39.0
      4000     285.0       2.3     308.4    2.0833      13.0      39.0
      4000     285.0       3.4     283.3    2.2135      11.0      39.0
      4000     285.0       2.1     299.1    2.3438      11.0      36.0
      4000     285.0       2.4     285.7    2.4740      13.0      34.5
      4000     285.0       6.2     273.6    2.6042      18.0      28.5
      4000     285.0       3.4      82.5    2.9948      10.0      27.0
      4000     285.0       5.3      79.1    3.1250      11.0      25.5
      4000     287.0       8.5     225.4   -1.0417      17.0      15.0
      4000     287.0       8.4     223.8   -0.9115      14.0      22.5
      4000     287.0       9.9     223.8   -0.7812      11.0      21.0
      4000     287.0       6.2     210.5   -0.6510      12.0      27.0
      4000     287.0       7.1     213.7   -0.5208      13.0      27.0
      4000     287.0       9.1     223.0   -0.3906      15.0      27.0
      4000     287.0       8.2     218.7   -0.2604      14.0      25.5
      4000     287.0      14.4     216.8   -0.1302      23.0      15.0
      4000     287.0       4.4     184.7    0.1302      13.0      19.5
      4000     287.0       3.9     188.4    0.2604      11.0      21.0
      4000     287.0       3.3     163.3    0.3906       4.0      15.0
      4000     287.0      10.4     122.2    0.5208      16.0      19.5
      4000     287.0      10.9     156.0    0.6510      14.0      18.0
      4000     287.0       3.0     132.0    0.7813      12.0      28.5
      4000     287.0       2.7     114.7    0.9115      14.0      25.5
      4000     287.0       7.6     294.0    1.0417      22.0      16.5
      4000     287.0       3.9     167.8    1.1719      10.0      19.5
      4000     287.0       9.0     292.8    1.4323       7.0      21.0
      4000     287.0      10.6     320.8    1.5625       5.0      19.5
      4000     287.0       6.3      82.3    1.6927      11.0      25.5
      4000     287.0       2.1      56.7    1.8229      13.0      30.0
      4000     287.0       2.7      19.3    1.9531      11.0      30.0
      4000     287.0       3.8      20.0    2.0833       6.0      25.5
      4000     287.0       4.9      86.8    2.2135       8.0      24.0
      4000     287.0       9.0      99.4    2.3438      12.0      27.0
      4000     287.0      10.4      92.2    2.4740      11.0      28.5
      4000     287.0       9.1      91.0    2.6042       9.0      24.0
      4000     287.0      15.3      97.0    2.7344      11.0      18.0
      4000     287.0      18.9      96.1    2.8646      11.0      16.5
      4000     287.0       7.4      55.4    2.9948      21.0      15.0
      4000     287.0       6.5      71.9    3.1250      15.0      19.5
      4000     287.0       9.6      77.0    3.2552      15.0      19.5
      4000     287.0      15.4      89.8    3.3854      20.0      16.5
      4000     290.0       9.5     222.9   -1.0417      14.0      16.5
      4000     290.0      10.2     231.2   -0.9115      11.0      19.5
      4000     290.0      10.2     234.5   -0.7812       9.0      21.0
      4000     290.0       9.5     230.0   -0.6510      12.0      24.0
      4000     290.0       9.7     226.8   -0.5208      11.0      21.0
      4000     290.0       9.5     211.5   -0.3906      17.0      19.5
      4000     290.0       9.6     209.0   -0.2604      13.0      19.5
      4000     290.0      15.3     219.5   -0.1302      18.0      18.0
      4000     290.0      11.8     230.6    0.1302      15.0      16.5
      4000     290.0       8.2     232.7    0.2604       9.0      19.5
      4000     290.0      12.8     257.0    0.3906      12.0      12.0
      4000     290.0       7.9     106.3    1.4323      17.0      18.0
      4000     290.0      12.4      90.9    1.5625      14.0      19.5
      4000     290.0      13.4      88.2    1.6927      11.0      16.5
      4000     290.0      14.5      91.3    1.9531       9.0      18.0
      4000     290.0      16.4      88.3    2.0833      11.0      21.0
      4000     290.0      15.9      98.1    2.2135      12.0      18.0
      4000     290.0      19.7     111.2    2.3438      13.0      15.0
      4000     290.0      16.7      86.7    2.4740      10.0      21.0
      4000     290.0      13.9      89.8    2.6042       7.0      22.5
      4000     290.0      16.4      88.3    2.7344      12.0      25.5
      4000     290.0      17.0      92.4    2.8646      14.0      24.0
      4000     290.0      18.2      95.9    2.9948      13.0      19.5
      4000     290.0      17.9      97.9    3.1250      17.0      15.0
      4000     290.0      21.2      95.2    3.2552      25.0      12.0
      4050     282.0       7.1     262.1   -0.3906      14.0      15.0
      4050     282.0      10.5     273.1   -0.2604      15.0      15.0
      4050     282.0      13.0     275.0   -0.1302      11.0      18.0
      4050     282.0       8.3     259.8    0.1302      14.0      22.5
      4050     282.0      10.9     261.8    0.2604      16.0      25.5
      4050     282.0      11.7     270.3    0.3906      14.0      24.0
      4050     282.0       9.5     271.1    0.5208      15.0      22.5
      4050     282.0      10.9     261.8    0.6510      16.0      27.0
      4050     282.0       8.8     262.8    0.7813      13.0      30.0
      4050     282.0       8.1     263.0    0.9115      14.0      30.0
      4050     282.0       6.5     267.0    1.0417      13.0      31.5
      4050     282.0       5.7     260.1    1.1719      12.0      30.0
      4050     282.0       9.5     242.5    1.3021       9.0      25.5
      4050     282.0       1.6     273.6    1.4323      13.0      31.5
      4050     282.0       1.5     254.1    1.5625      11.0      31.5
      4050     282.0       0.8      53.0    1.6927      12.0      30.0
      4050     282.0       1.7      -4.6    1.8229      13.0      30.0
      4050     282.0       4.1     -15.2    1.9531      12.0      28.5
      4050     282.0       3.7     319.5    2.0833      12.0      30.0
      4050     282.0       3.7     310.4    2.2135      13.0      30.0
      4050     282.0       3.6     302.5    2.3438      14.0      27.0
      4050     282.0       4.4     280.0    2.4740      14.0      27.0
      4050     282.0       7.8     281.4    2.6042      15.0      24.0
      4050     282.0       6.5     289.7    2.7344      13.0      24.0
      4050     282.0       9.6     288.1    2.8646       8.0      21.0
      4050     282.0       1.9     331.3    2.9948      12.0      19.5
      4050     285.0       2.3     202.0   -0.3906      12.0      24.0
      4050     285.0       4.8     253.6   -0.2604      15.0      27.0
      4050     285.0       7.8     255.1   -0.1302      16.0      27.0
      4050     285.0       8.8     262.8    0.7813      13.0      31.5
      4050     285.0       9.9     271.2    0.9115      13.0      25.5
      4050     285.0       3.0     284.6    1.0417      11.0      31.5
      4050     285.0       6.0     263.2    1.1719      11.0      33.0
      4050     285.0       6.3     192.5    1.3021      16.0      27.0
      4050     285.0       1.2     175.4    1.4323      10.0      31.5
      4050     285.0       0.3     112.0    1.5625      11.0      37.5
      4050     285.0       1.3     -14.9    1.6927      12.0      36.0
      4050     285.0       3.0     299.4    1.8229      13.0      42.0
      4050     285.0       4.0     306.9    1.9531      14.0      39.0
      4050     285.0       4.6     296.9    2.0833      12.0      40.5
      4050     285.0       3.1     296.8    2.2135      12.0      39.0
      4050     285.0       4.2     292.0    2.3438      12.0      36.0
      4050     285.0       2.1     306.0    2.4740      11.0      34.5
      4050     285.0       3.1     292.0    2.6042      12.0      31.5
      4050     285.0       2.0     288.2    2.7344      14.0      34.5
